mid,smiles,ref_smiles
124,COc1ccccc1N1CCN(CCC(c2ccc(F)cc2)c2ccc(F)cc2)CC1,0
125,CC1(C)Cc2cccc(N3CCN(CCCOc4ccc5c(c4)NC(=O)CC5)CC3)c2O1,0
126,O=C(NC1CCC(CCN2CCN(c3nsc4ccccc34)CC2)CC1)c1ccc(F)c(F)c1,0
127,CCCN(CCC)C1Cc2c[nH]c3ccc(-c4ncco4)c(c23)C1,0
128,Cc1c(-c2ccccc2)oc2c(C(=O)NCCCN3CCN(c4ccccc4OCc4no[n+]([O-])c4C#N)CC3)cccc2c1=O,0
129,CCCN(C(C)C)C1CCc2cccc(C=S)c2C1,0
130,CCc1cc2c(s1)Sc1ccccc1CC2N1CCN(CCOC)CC1,0
131,O=C1CCCC(=O)N1CCCCN1CCN(C2=Nc3ccccc3Sc3ccccc32)CC1,0
132,Cc1cccc(N2CCN(CCCCN3CCN(c4ccccc4)CC3)C2=O)c1,0
133,CCC(=C(c1ccccc1)c1ccc(OCCN(C)C)cc1)c1ccccc1,0
134,CCC(C(=O)NC1CCC(CCN2CCN(c3cccc(C#N)c3Cl)CC2)CC1)N(C)C,0
135,CCCN1CCCC(c2cccc(S(C)(=O)=O)c2)C1,0
136,O=C1CCc2c(OCCN3CCC(Cc4cccc(Cl)c4)CC3)cccc2N1,0
137,COc1ccccc1N1CCN(CCCOc2ccc(-c3ccc(F)cc3)cc2)CC1,0
138,N#Cc1ccc2cc(N3CCN(CCC4OCCc5cc(C(N)=O)ccc54)CC3)[nH]c2c1,0
139,CNC(=O)NC1CCC(CCN2CCN(c3nsc4ccccc34)CC2)CC1,0
140,C=C1c2ccccc2CN1CCN1CCN(c2nsc3ccccc23)CC1,0
141,COc1ccccc1N1CCN(CCCC2CCc3ccccc32)CC1,0
142,CN1CCN(C2=Cc3ccccc3Cc3ccc(Cl)cc32)CC1,0
143,O=C(Nc1ccccc1)Nc1cccc(CCN2CCN(c3nsc4ccccc34)CC2)c1,0
144,CCCN1CC(CSC)CC2c3cccc4[nH]cc(c34)CC21,0
145,COc1ccccc1N1CCN(CCCN(C(=O)O)c2cc(Cl)cc(Cl)c2)CC1,0
146,O=c1c2ccccc2ccn1CCCCCN1CCN(c2ccccn2)CC1,0
147,CCCN(C(C)C)C1COc2ccc(C(=O)NC)cc2C1,0
148,CN(C)C(=O)N(CCCCN1CCN(c2cccc3sccc23)CC1)C1CCCCC1,0
149,O=C1NCc2cc(Cl)c(OCCCCN3CCN(c4cccc5cccc(F)c45)CC3)cc21,0
150,CCCN1CC(NS(=O)(=O)N(CC)CC)CC2Cc3c(O)cccc3CC21,0
151,O=C(O)Oc1ccc2c(c1)OC(CN1CCC(c3noc4cc(F)ccc34)CC1)CC2,0
152,CC(C)Oc1ccccc1N1CCN(CCCCC(=O)c2ccc(F)cc2)CC1,0
153,COc1cccc2c1CCC(NC1CCCC1)C2,0
154,O=C1CCc2ccc(OCCCCN3CCN(c4cccc5sccc45)CC3)cc2N1,0
155,COc1ccc2[nH]cc(CCCCN3CCN(c4ccc5oc(C(N)=O)cc5c4)CC3)c2c1,0
156,CCCN(CCCCN1C(=O)c2ccccc2C1=O)C1CCc2ccc(C(=O)O)cc2C1,0
157,Cc1nc(CN2CCN(c3ccc4cc(Cl)ccc4n3)CC2)sc1C,0
158,O=C1c2cc(O)ccc2CCN1CCCCN1CCN(c2ccc(Cl)cc2)CC1,0
159,Clc1ccc(C(OC2CC3CCC(C2)N3CCCc2ccccc2)c2ccccc2)cc1,0
160,O=C1C2CCCCC2C(=O)N1CCCCN1CCN(C(c2ccccc2)c2ccccc2)CC1,0
161,CCCN(CCC)C1CCc2cccc(C)c2C1,0
162,Clc1ccc(COC(Cn2ccnc2)c2ccc(Cl)cc2Cl)c(Cl)c1,0
163,Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2O,0
164,COc1ccccc1N1CCN(CCCn2c(=O)ccc(=O)n2-c2ccccc2)CC1,0
165,COc1ccc2c(c1)CC(NCC=Cc1ccccc1)CC2,0
166,CC(=O)NC1CCC(CCN2CCN(c3nccc4sccc34)CC2)CC1,0
167,Cc1ccc2c(N3CCN(CCc4cccc(NC(=O)c5ccc(Br)o5)c4)CC3)cccc2n1,0
168,O=S(=O)(c1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(Cl)cc2)cc1)N1CCNCC1,0
169,CCCNC(=O)NC1CCC(CCN2CCN(c3ccccc3OC(C)C)CC2)CC1,0
170,O=C(NCC(F)(F)F)OC1(CCCCN2CCN(c3nc4ccccc4s3)CC2)c2ccccc2Oc2ccccc21,0
171,O=c1ccc2ccc(OCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2o1,0
172,Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1,0
173,O=c1c2ccc(Cl)cc2[nH]c(=S)n1CCCCN1CCN(c2cccc(C(F)(F)F)c2)CC1,0
174,c1cc2c(c(N3CCN(CCCCCc4c[nH]c5ccccc45)CC3)c1)OCCN2,0
175,CN(C)C1CCc2c(O)cccc2C1,0
176,COc1ccc2c(c1OC)-c1cccc3c1C(C2)N(CCOC(=O)NCCCl)CC3,0
177,CCCN1CCN(c2ccccc2C2CCC(C(F)(F)F)CC2)CC1,0
178,CCCN(CCC)C1CCc2c(ccc3cc(O)ccc23)C1,0
179,CCCN(CCC)C1CCc2cccc(O)c2C1,0
180,CCCN(CCN1CCN(c2ccc(-c3ccccn3)cc2)CC1)C1CCc2nc(N)sc2C1,0
181,O=c1c(C2CCN(CCc3ccc(F)cc3)CC2)coc2ccccc12,0
182,COc1ccccc1N1CCN(CCNS(=O)(=O)c2ccccc2)CC1,0
183,CCCN(CCCCCc1c[nH]c2ccccc12)C1CCc2ccc(OC)cc2C1,0
184,N#Cc1ccc(C(=O)NCCCCN2CCN(c3ccccc3-c3ccccc3)CC2)cc1,0
185,N#Cc1cc(N2CCN(CCCCN)CC2)ccc1F,0
186,CCC1(CCCCN2CCN(c3ccc(Cl)cc3)CC2)C(=O)Nc2ccccc21,0
187,CCCN1CCC(c2cc(-c3cccc(C#N)c3)c(-c3ccc(C(C)C)cc3)[nH]2)CC1,0
188,Oc1ccc(CCCN2CCC3C(C2)c2cccc4c2N3CCCS4)cc1,0
189,CC(C)C(=O)c1ccc(N2CCN(CCC3OCCc4cc(C(=O)N(C)C)ccc43)CC2)cc1,0
190,COc1cccc(C(=O)NCCCCN2CCN(c3nsc4ccccc34)CC2)c1,0
191,Nc1ccc(N2CCN(CCCCCc3cccs3)CC2)cc1,0
192,CCCN(CC1CCN(S(C)(=O)=O)CC1)C1CCc2ccc(-c3ccc(OC)cc3)cc2C1,0
193,COc1ccccc1N1CCN(CCc2ccc3c(c2)C(=Cc2ccc(O)cc2O)C(=O)N3)CC1,0
194,CCC1CCc2c(cccc2OS(=O)(=O)c2cccc(C(F)(F)F)c2)NC1,0
195,O=C1CC2(CCCC2)CC(=O)N1CCCCN1CCN(c2ccc3ccccc3n2)CC1,0
196,c1csc(CC2NCCc3cc(OCCCN4CCN(c5ccc(OC6CCOCC6)cc5)CC4)ccc32)c1,0
197,c1ccc(N2CCN(CCCc3cc(-c4cccs4)[nH]n3)CC2)cc1,0
198,O=C1N(CCN2CCC(c3cccc(C(F)(F)F)c3)CC2)CCN1c1ccc(Cl)cc1,0
199,COc1ccccc1N1CCN(CCNC(=O)C2CCCc3c(OC)cccc32)CC1,0
200,COc1ccc2c(c1)CCN1Cc3ccc(OC)c(OS(=O)(=O)c4cccc(F)c4)c3CC21,0
201,Cc1cc(=O)[nH]c2cc(C34CC3CN(CCCSc3nnc(-c5ocnc5C)n3C)C4)ccc12,0
202,CCCCCCCC1Cc2cc(O)ccc2C(=O)N1,0
203,Oc1ccc(C2CNCCc3cc(O)c(O)cc32)cc1,0
204,COc1ccccc1N1CCN(CCCCn2cnc3sc(C)c(-c4ccccc4)c3c2=O)CC1,0
205,COc1ccc(-n2cc(C(=O)NCCCCN3CCN(c4cccc(C(F)(F)F)c4)CC3)c(C)n2)cc1,0
206,Nc1cccc(C#CCCN2CCN(c3cccc(C(F)(F)F)c3)CC2)c1,0
207,CC1(C)CCc2ccccc2N(CCCN2CCC(c3noc4cc(F)ccc34)CC2)C(=O)C1,0
208,COc1ccc(SCCCN2CCN(c3cccc(Cl)c3Cl)CC2)cc1C,0
209,COC(=O)C1(N)CCN(CCCCCN2CCN(c3ccc(F)cc3)CC2)CC1,0
210,COc1cccc(CCN2CCC(c3c[nH]c4ccc(F)cc34)CC2)c1,0
211,O=C1Nc2cc(Cl)c(Cl)cc2S(=O)(=O)N1CCCN1CCN(c2ccccc2)CC1,0
212,Oc1ccccc1N1CCN(CCCc2c(-c3ccc(F)cc3)nc3n2CCS3)CC1,0
213,CCCN1CCCC(c2cccc(S(C)(=O)=O)c2)C1,0
214,CCCN1CCc2cccc3c2C1Cc1ccccc1S3,0
215,CCCN(CCOC)C1CCc2c(O)cccc2C1,0
216,COc1ccccc1N1CCN(CCCNc2ncccc2C(=O)N(C)C)CC1,0
217,Fc1ccc2[nH]cc(CCCN3CCC(c4cnc5ccccn45)CC3)c2c1,0
218,Cn1c(SCCCN2CCc3ccc(OS(C)(=O)=O)cc3CC2)nnc1-c1cccnc1,0
219,O=c1ccoc2cc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)ccc12,0
220,N#Cc1ccc2c(c1)CCN(CCC1CCC(NC(=O)c3ccc(-c4ccccn4)s3)CC1)CC2,0
221,Cn1c(CCCCN2CC3CC3(c3ccc(C(F)(F)F)cc3)C2)nnc1-c1ccnnc1,0
222,CCCN1CCc2cccc3c2C1Cc1c(O)cccc1-3,0
223,O=c1cc(CCCN2CCN(c3cccc(C(F)(F)F)c3)CC2)c2ccccc2o1,0
224,CN1C(=O)CCN(C2=Nc3ccccc3Oc3ccc(S(=O)(=O)c4ccc(F)cc4)cc32)C1=O,0
225,O=C1CCc2ccccc2N1CCCCN1CCN(c2ccc(F)c(F)c2)CC1,0
226,CCCN1CCC(c2ccc3cccnc3c2OC)CC1,0
227,O=C(Cc1ccccc1)NC1CCC(CCN2CCN(c3nsc4ccccc34)CC2)CC1,0
228,COc1ccccc1N1CCN(CCNC2CCCc3ccccc32)CC1,0
229,Nc1nc2cc3c(cc2s1)CCN(CCc1ccccc1)CC3,0
230,COc1ccc(CN2CCC3(CCc4ccccc4C3=O)CC2)cc1,0
231,CCCN1CCc2cccc3c2C1Cc1cccc(N)c1-3,0
232,CC1CNCCN1CCN1CCC(c2cn(-c3ccc(F)cc3)c3ccc(Cl)cc23)CC1,0
233,CC(C)c1cc(CCCCN2CCN(c3ccc(F)c(C(F)(F)F)c3)CC2)n(-c2ccccc2)n1,0
234,Cc1ccc(N2CCN(CCCOc3ccc(-c4cn(C)nn4)cc3)CC2)cc1C,0
235,Cn1ccnc1SCCN1CCN(c2ccc(Cl)c(Cl)c2)CC1,0
236,Cc1ccccc1N1CCN(CCCOc2ccc3ccc(=O)[nH]c3n2)CC1,0
237,Cc1ccccc1-c1ccc(C(=O)NCCN2CCN(c3cccc(Cl)c3Cl)CC2)s1,0
238,CC(C)(C)c1nc(N2CCN(CCCCNC(=O)N3CCN(c4cccc(C(F)(F)F)c4)CC3)CC2)cc(C(F)(F)F)n1,0
239,O=C1CCc2ccccc2N1CCCN1CCC(C(=O)c2ccc(F)cc2)CC1,0
240,Clc1ccccc1C(c1ccccc1)(c1ccccc1)n1ccnc1,0
241,CN1CCc2cc(Cl)c(O)cc2C1Cc1cccc(OCc2ccccc2)c1,0
242,CCCN(CCC)C1CCc2c(cccc2OS(=O)(=O)C(F)(F)F)C1,0
243,CC(C)N1C(=O)CC(C)(C)c2cc(CCN3CCN(c4nsc5ccccc45)CC3)ccc21,0
244,Fc1ccc(-c2[nH]c3ccccc3c2CCCN2CCC3(CC2)OCCO3)cc1,0
245,CCc1cccc(N2CCN(CCCOc3ccc4c(c3)NC(=O)CC4)CC2)c1C,0
246,CCCN(CCN1CCN(c2ccc3oc(C(C)(C)C)nc3c2)CC1)C1CCc2c(O)cccc2C1,0
247,COc1ccccc1N1CCN(CCN2CCCc3ccccc3C2=O)CC1,0
248,COc1ccccc1N1CCN(CCCC(=O)c2ccc3[nH]c(=O)c(C)cc3c2)CC1,0
249,COc1ccc(N2CCN(CCCCCCN)CC2)cc1,0
250,CC1(C)COc2ccc(CN3CCN(c4ccccc4OC4CCCC4)CC3)cc21,0
251,CCCN(CCN1CCN(c2ccc(N)c3c2OCC3)CC1)C1CCc2nc(N)sc2C1,0
252,CC1(C)c2ccccc2C(CN2CCN(c3cccc(Cl)c3Cl)CC2)C1C(=O)O,0
253,Cc1cc2c(s1)Nc1ccccc1N=C2N1CCN(C)CC1,0
254,CCN1CCCC1CNC(=O)c1cc(Br)cc(OC)c1OC,0
255,CN1CCc2cccc3c2C1Cc1ccc(O)c(O)c1-3,0
256,Cc1ncoc1-c1nnc(SCCCN2CCC3(CCCc4cc(Br)ccc43)C2)n1C,0
257,COCc1nc2cc3c(cc2s1)CCN(CCCSc1nnc(-c2ocnc2C)n1C)CC3,0
258,CCN1CCc2cc(OCCCF)cc3c2C1Cc1cccc(O)c1-3,0
259,COc1ccccc1N1CCN(CCCCn2c(=O)[nH]c3ccccc3c2=O)CC1,0
260,COc1ccccc1-c1nc(CN2CCN(c3ccc(F)cc3)CC2)co1,0
261,CCCN1CCC(c2csc3ccccc23)CC1,0
262,N#Cc1ccc2[nH]cc(CCCCN3CCN(c4ccc5oc(C(N)=O)cc5c4)CC3)c2c1,0
263,N#CCCCCN1CCC(c2c[nH]c3ccccc23)CC1,0
264,COc1ccc2cccc(N3CCN(CCCCn4ncc(=O)n(C)c4=O)CC3)c2c1,0
265,CCCN(CCC)C1Cc2c(O)cc(C)c(C)c2C(O)C1,0
266,CCCC(=O)c1cc(C(=O)NCCCN2CCN(c3cccc(Cl)c3Cl)CC2)n(C)c1,0
267,NCCc1c[nH]c2ccc(O)cc12,0
268,CCCN(CCc1cc(C)cc(C)c1)C1CCc2c(O)cccc2C1,0
269,CCOc1ccccc1N1CCN(CCCn2ncc(=O)n(C)c2=O)CC1,0
270,N#Cc1ccc(S(=O)(=O)NC2CCN(CCCc3noc4cc(F)ccc34)C2)cc1,0
271,CC(=O)c1ccc(OCCCCN2CCN(c3noc4ccccc34)CC2)cc1C,0
272,O=C1NC(=O)c2c1ccc1c2[nH]c2ccc(C(=O)O)cc21,0
273,N#Cc1ccccc1N1CCN(CCCCn2c(=O)[nH]c3ccccc3c2=O)CC1,0
274,COc1cccc2c1CCCC2CCCN1CCN(c2ccc(Cl)cc2)CC1,0
275,CCCNC1CCc2cc(-c3ccc(S(=O)(=O)Nc4ccc(Cl)cc4)cc3)ccc2C1,0
276,CC(=O)Nc1ccc2c(c1)CCC1C2c2cc(O)c(Cl)cc2CCN1C,0
277,O=S1(=O)c2cccc3cccc(c23)N1CCCCCCN1CCN(c2ccc(F)cc2)CC1,0
278,CN(CC=CCCN1CCN(c2cccc(Cl)c2Cl)CC1)Cc1ccc2c(c1)NC(=O)CO2,0
279,COc1ccccc1N1CCN(CCCCn2c(=O)oc3ccccc32)CC1,0
280,c1ccc(N2CCN(CCC3CCN(CCCc4c[nH]c5ccccc45)CC3)CC2)cc1,0
281,N#Cc1cnc2c(ccc3ccccc32)c1OCCCN1CCN(c2ccccc2)CC1,0
282,O=C(NC1CCC(CCN2CCN(c3nsc4ccccc34)CC2)CC1)c1c(F)cc(F)cc1F,0
283,Cc1ccc(C2CC(=O)c3c(O)cc(OCCCCN4CCN(c5cccc(C)c5)CC4)cc3O2)cc1,0
284,C1=Cc2ccc(OCCCN3CCN(c4cccc5ccccc45)CC3)cc2NC1,0
