mid,smiles,ref_smiles,IsValid,QED,SAs,HIA,IsNovel,IsSuccess
16,Cc1nc(CNC(=O)C(N)CCS(C)(=O)=O)sc1C(=O)O,0,True,0.61,2.95,0.1051627970028477,False,False
17,CC1(C)OC(CCCCCCCCC(F)=CI)OC1(C)C,0,True,0.33,3.33,0.9834648033476823,True,False
18,CSc1ccccc1NC(=O)C[NH+](C)CC(=O)Nc1ccccc1,0,True,0.67,3.26,0.20914315460253585,False,False
19,NC(=NCc1ccccc1S(=O)(=O)N1CCCCC1)NC1CCCC1,0,True,0.62,2.38,0.9840640767985123,False,True
20,Cc1cc(Nc2c(C(=O)O)cc(C(=O)O)c(OC3CC3)c2C)ccc1Cl,0,True,0.68,2.5,0.6051697915776746,True,True
21,O=S(=O)(O)CCOc1ccccc1-c1ccccc1,0,True,0.85,1.75,0.9810259530234062,True,True
22,CCOC(=O)c1c(NC(=O)COC(=O)c2cccc(S(C)(=O)=O)c2)sc2c1CCCC2,0,True,0.63,2.27,0.2750497652241576,False,False
23,CC(=O)N(C)C(CO)c1c[nH]c2ccccc12,0,True,0.85,2.87,0.9923223756330481,True,True
24,C=CCN1C(=NC(=O)Cc2cccc(C)c2)SC2CS(=O)(=O)CC21,0,True,0.76,3.53,0.8688679428617657,True,True
25,COC(=O)c1cc(NC(=O)C2CCC(C(=O)O)C2)ccc1C,0,True,0.83,2.68,0.526266019328818,True,True
26,CC(C)CCNc1ncc(S(=O)(=O)c2ccc(S(C)(=O)=O)cc2)s1,0,True,0.78,2.43,0.6171159436711934,True,True
27,Cc1cccc(C)c1NC(=O)CSc1nc(Cl)cc(N2CCOCC2)n1,0,True,0.48,2.28,0.9951604102989189,True,False
28,O=S(=O)(c1csc2ccccc12)N1CCN(CC(O)COc2ccccc2)CC1,0,True,0.62,2.68,0.9678510284930005,True,True
29,COc1cccc(C(CNC(=O)c2ccc(C)c(S(=O)(=O)N3CCCC3)c2)N(C)C)c1,0,True,0.68,2.61,0.9982486962827835,True,True
30,C[N+]12CCc3c([nH]c4ccccc34)C1c1ccccc1C2,0,True,0.6,3.6,0.26407795676423107,False,False
31,Cc1ccc(S(=O)(=O)N2CCN(Cc3ccc(C(=O)Nc4cccnc4)cc3C(=O)O)CC2)cc1,0,True,0.52,2.23,0.6979145595651532,True,False
32,O=C(O)CC1(NC(=O)c2cc(Br)c[nH]2)CCCCC1,0,True,0.79,2.66,0.37234446976766133,False,False
33,CCc1c(C(=O)c2ccc(OC)cc2)[nH]c(C)c1C(=O)NC1CCN(C(C)=O)CC1,0,True,0.72,2.38,0.9377072506840733,True,True
34,CSC1OC(CO)C(O)C(O)C1OC(=O)C(C)(C)C,0,True,0.62,3.97,0.0969178647493314,True,False
35,CNc1cc(NCC2CCCCC2C(=O)O)ccn1,0,True,0.76,3.1,0.8723453505439933,True,True
36,COC(=O)CN(c1ccccn1)c1ccccc1C(=O)O,0,True,0.85,2.25,0.36940780426844777,False,False
37,O=C(O)CCCN1CN=C2NCN(CCc3ccccc3)CN2C1,0,True,0.77,2.89,0.9735780586776922,True,True
38,CN(Cc1cccnc1)C1CCCN(CC(=O)N2CCCC2)C1,0,True,0.83,2.63,0.9774257724992886,True,True
39,N#Cc1c(NC(=O)CCc2cccc3ccccc23)sc2c1CCN(C(=O)CCN1CCCCC1)C2,0,True,0.49,2.52,0.8693053977760726,True,False
40,CC(C)(C)OC(=O)N1CCC(C2=NC(C(=O)Nc3ccccc3)=CC2)CC1,0,True,0.88,2.66,0.9952114072233821,True,True
41,Cc1c(Cl)cccc1NC(=O)CSc1nnc(CCC(=O)O)o1,0,True,0.74,2.16,0.9341489353127219,True,True
42,CC(=NNC(=O)c1cccc(C(=O)O)c1)c1ccc(Cl)c(Cl)c1,0,True,0.65,1.94,0.9500007154977047,True,True
43,CCOC(=O)c1c(NC(=O)CSc2ccc(NC(C)=O)cc2)sc(C)c1C,0,True,0.53,2.13,0.1970107296614706,False,False
44,CN1CC2(CCN(C(=O)Cc3ccc(Cl)c(Cl)c3)C2)OC1=O,0,True,0.83,3.42,0.9959481252345657,True,True
45,CC1CCCC(NC(=O)CN2CCN(CC(=O)Nc3ccccc3C(F)(F)F)CC2)C1C,0,True,0.69,3.16,0.9672371645929293,False,True
46,Cc1ccc(C(=O)Nc2ccc(Cl)c(C(=O)NC3CCCCC3)c2)cc1S(=O)(=O)N1CCOCC1,0,True,0.6,2.25,0.9891842081093866,True,False
47,O=C(Cc1cccs1)Nc1nc(C(=O)NCC(=O)O)cs1,0,True,0.74,2.2,0.2213759908496501,True,False
48,CCC(C(=O)Nc1cc(S(=O)(=O)N(C)C)ccc1O)c1ccccc1,0,True,0.77,2.49,0.9840783270876146,True,True
49,CC(CCNC(=O)NCCNS(C)(=O)=O)C(=O)O,0,True,0.42,2.77,0.3992168977217506,False,False
50,O=C(Cc1cccs1)Nc1nc(CC(=O)N2CCC3(CC2)OCCO3)cs1,0,True,0.82,3.06,0.25553855955751104,False,False
51,C[N+](C)(C)CCNC(=O)NC1CCCCC1,0,True,0.7,2.34,0.0324717077500829,False,False
52,CC(=O)OC(CC(=O)O)c1cc(C)cc(C)c1OC(=O)C1CCCCC1,0,True,0.61,2.95,0.8863339965957918,True,True
53,O=C(O)CC1CN(C(=O)C2CCCN(C(=O)C3CC3)C2)CCO1,0,True,0.81,3.03,0.3613990695031154,True,False
54,Cc1ccc(C(=O)Nc2ccc([N+](=O)[O-])cc2N2CCOCC2)cc1,0,True,0.68,1.95,0.9782591993036119,True,True
55,C=CCNc1sc(C(=O)O)c(C)c1C(=O)O,0,True,0.69,2.58,0.23045075417911876,True,False
56,O=C(CCC(=O)c1ccc2c(c1)CCCC2)NCCC[NH+]1CCOCC1,0,True,0.54,3.33,0.8357725913141216,True,False
57,CN(C)C(=O)c1cccc(NC(=O)C2(S(=O)(=O)c3ccc(Cl)cc3)CCCC2)c1,0,True,0.78,2.33,0.8445920721286968,True,True
58,Cc1ccc(N(C)c2cncc(CCl)n2)c(C)c1,0,True,0.79,2.54,0.9486923067649103,True,True
59,CC(CNCC(C)(O)c1ccc2scnc2c1)NS(=O)(=O)c1ccc2cnccc2c1,0,True,0.38,3.54,0.9809315797710749,True,False
60,COCCOc1cc2ncnc(Cl)c2cc1OCCOC,0,True,0.55,2.27,0.980099981373979,True,False
61,CNc1sc(C(=O)N2CCCC(C)C2)cc1N,0,True,0.85,3.05,0.5346685680269389,True,True
62,O=C(O)C(Cc1ccccc1)OC(=O)C1CCCN1C(=O)O,0,True,0.8,2.83,0.9256992456842718,True,True
63,CCc1ccc(C(=O)N2CCC(Cc3nc(-c4cnccn4)no3)CC2)cc1,0,True,0.68,2.35,0.9998383212862497,True,True
64,COc1cc(C=C2SC(=Nc3ccccc3)N(Cc3ccc(C(=O)[O-])cc3)C2=O)cc(OC)c1O,0,True,0.51,2.72,0.01997116922837927,True,False
65,Cc1nc(C)c(C(=O)O)c(C(=O)N(C)c2cccc(S(C)(=O)=O)c2)n1,0,True,0.87,2.56,0.12596049560846556,True,False
66,O=C(O)CN(CC(=O)O)C(=O)Nc1ccc(F)cc1Br,0,True,0.75,2.19,0.6644471662847546,True,True
67,COc1ccc(N2CC(NC(=O)NC(C)C)CC2=O)cc1,0,True,0.88,2.44,0.9951266148125764,True,True
68,COc1ccc(NC(=O)CCC(=O)NC(C(=O)O)C(C)C)cc1,0,True,0.67,2.2,0.28329898274630094,True,False
69,O=[N+]([O-])c1ccc(N2CCNCC2)cc1,0,True,0.58,1.9,0.9905368525003765,True,False
70,CC(=O)Nc1ccc(S(=O)(=O)NC2CCN(C(C)C(=O)O)CC2)cc1,0,True,0.68,2.49,0.7926469289219793,True,True
71,CC1CCN(C(=O)NC(COCc2ccccc2)C(=O)O)CC1,0,True,0.84,2.45,0.6476214310728556,True,True
72,C#CCC(NC(=O)c1cc(S(=O)(=O)N(C)C)ccc1F)C(=O)O,0,True,0.72,2.82,0.8527385883186107,True,True
73,CC(C)(Br)C(=O)Nc1cccc(COCc2ccccc2)c1,0,True,0.77,2.0,0.9960886550521785,True,True
74,Cc1cc(Nc2ncnc3ccc(N)cc23)c(C)cc1OCC(=O)O,0,True,0.61,2.29,0.9414682702712357,True,True
75,O=C(c1cc(S(=O)(=O)N2CCOCC2)c(Cl)cc1Cl)N1CC2CCCC2(C(=O)O)C1,0,True,0.71,3.44,0.9837777539598463,True,True
76,CC[N+](C)(CC)Cc1ccccc1Cc1cccs1,0,True,0.69,2.61,0.19734789459744984,True,False
77,Cc1ccc(C(=O)O)cc1NC(=O)C(=O)NCC(c1ccco1)N(C)C,0,True,0.68,2.67,0.29849434900141825,False,False
78,COc1cc(C(=O)NC2CCC(O)CC2)cc(N)c1C#Cc1ccc(Cl)cc1,0,True,0.55,2.5,0.9401592857990034,True,False
79,CCNC(=O)N1CCCCC1(C)C(=O)O,0,True,0.72,2.88,0.9131160137402241,True,True
80,O=C(O)Cn1ncc(C=C2CN(C(C(=O)C3CC3)c3ccccc3F)CCC2S)n1,0,True,0.66,3.98,0.9641523199155292,False,True
81,CCNC(=NCc1cccc(C(=O)NC)c1)NCC1(C)CCCO1,0,True,0.55,3.3,0.9952866112410106,True,False
82,COc1cc(C=NNC(=O)CSc2n[nH]c(=O)[nH]c2=O)ccc1OCc1ccccc1,0,True,0.26,2.43,0.11967838235288975,False,False
83,CCOC(=O)CN(CC(=O)OCC)c1c[nH]c(=O)[nH]c1=O,0,True,0.62,2.65,0.33056319645742116,False,False
84,Cc1ccc(C[P+](C)(CP)c2ccc(C)cc2)cc1,0,True,0.72,3.55,0.3033100582109328,False,False
85,CCOC(=O)C1CCCN(C(=O)c2cc(I)ccc2O)C1,0,True,0.62,2.59,0.6140884444543584,True,True
86,COCCCC(NC(=O)C1Cc2ccccc2N1)C(=O)O,0,True,0.65,2.91,0.7005729409157535,True,True
87,CCCOc1ccccc1C(=O)NC(=S)Nc1cccc(C(=O)N2CCCC2)c1,0,True,0.71,2.01,0.9909697827577256,True,True
88,Cc1ccc(C(C)Nc2ccc(S(C)(=O)=O)cc2N)cc1,0,True,0.85,2.39,0.5270357484286168,True,True
89,Cc1ccc(S(=O)(=O)OCC(O)C[N+]2(C)CC(O)C2)cc1,0,True,0.56,3.34,0.004943555321451409,False,False
90,COC(=O)c1ccc(NC2(CO)CC2)nc1,0,True,0.74,2.41,0.6755959261789317,True,True
91,Cc1cc(C)c(NC(=O)CN(C)C(=O)CCNC(=O)c2ccc(F)cc2F)c(C)c1,0,True,0.73,2.2,0.9502837109322212,True,True
92,O=P(O)(O)CCc1ccc2c(c1)CN(Cc1ccccc1)CC2,0,True,0.83,2.22,0.5182163559989879,True,True
93,CCn1c2c(c3ccccc31)CCCC2(C)CC(=O)Nc1cccc(C(=O)O)c1,0,True,0.65,2.94,0.9630496522558977,True,True
94,COc1cc2c(cc1OC)C1C(COC(=O)c3ccccc3)CSC(=Nc3ccccc3)N1CC2,0,True,0.43,3.42,0.15854974335430172,False,False
95,COCC(C)Nc1ncc([N+](=O)[O-])cc1C(=O)O,0,True,0.58,2.84,0.43017817523761537,True,False
96,Cc1ccc(SCCC(=O)N(C)C(C)C(=O)O)cc1,0,True,0.81,2.57,0.7389196396505778,True,True
97,Cc1ccc(C)c(CC(=O)N2CCC(O)(C(=O)O)C2)c1,0,True,0.86,2.89,0.6608125929506304,True,True
98,CC1(CCNc2ncccc2Br)OCCO1,0,True,0.92,2.83,0.9672601115316212,True,True
99,Cc1cc(Nc2ncnc3sc(C(=O)O)cc23)c(=O)n2c1C(=O)NC2(C)C,0,True,0.63,3.18,0.32940374512603343,False,False
100,COC(=O)c1cccc(NC(=O)CN2CCCC(C)C2)c1,0,True,0.86,2.21,0.7431019636406884,True,True
101,CC(=O)OC1C(O)C(O)C(OC(C)=O)C(COC(C)=O)O1,0,True,0.47,3.62,0.17706398546527946,True,False
102,O=C1C(=O)c2ccc(NCCNCCO)cc2C1=O,0,True,0.45,2.45,0.8463456513931324,True,False
103,COC(=O)CC(c1cc2c(cc1O)OCO2)c1cc2cc(OC)ccc2nc1N1CCOCC1,0,True,0.55,3.19,0.91422865592349,True,False
104,O=C([O-])CSc1nc2ccccc2n1CCO,0,True,0.75,2.54,0.5273790418744796,True,True
105,C#CCN(CC)C(=O)NC(CC)C(=O)O,0,True,0.65,3.03,0.8611923568401121,False,True
106,CCCC(N)C(=O)N1CCN(C(=O)C2CCCO2)CC1,0,True,0.79,2.94,0.997159445910143,False,True
107,CC(C)(C)Nc1nc(Nc2cc(C(C)(C)C#N)ccn2)cc2ccn(CCO)c(=O)c12,0,True,0.56,3.08,0.9308031813473333,True,False
108,C=CCOc1ccc(C=C2SC(=Nc3cccc(C(=O)O)c3)N(CC)C2=O)cc1,0,True,0.54,2.46,0.2606627190682743,True,False
109,CC[N+](CC)(CC)CCc1ccccn1,0,True,0.65,2.63,0.06647274067062126,False,False
110,O=C(O)c1ccc(OCC(=O)N2CCC(Nc3cccc(Cl)c3)C2)cc1,0,True,0.81,2.41,0.6475027362868309,True,True
111,COc1cc2c(cc1OC)CN(C(=O)C1CC1c1ccco1)CC2,0,True,0.87,3.07,0.9986504100763393,True,True
112,C[P+](C)(C)CC1CC(=O)C(=O)C(C(=O)NCCc2ccccc2)C1,0,True,0.49,3.7,0.4013215508150806,True,False
113,O=C(O)c1ccc(C[n+]2cccc(O)c2)cc1,0,True,0.78,2.27,0.4234853054842367,True,False
114,O=C(O)CN(CC(=O)O)CC(=O)Nc1ccc(F)cc1,0,True,0.66,1.89,0.3155292902560406,True,False
115,COc1cc(C=NNC(=O)Cc2ccc3c(c2)OCCO3)ccc1OCc1ccccc1,0,True,0.43,2.16,0.9320765850197809,True,False
116,COC(=O)c1ccc(C[n+]2ccc(C=NO)cc2)cc1,0,True,0.3,2.46,0.27035464619853844,True,False
117,CCN(CC)CC[N+](CC)(CC)CC,0,True,0.54,2.85,0.017741357410126946,False,False
118,O=C(NCC(Cn1cccn1)c1ccccc1)c1ccc(N2CCCC2)c([N+](=O)[O-])c1,0,True,0.44,2.84,0.9988118570129073,True,False
119,COC(=O)c1c(NC(=O)c2cccc(C)c2)sc(C(=O)Nc2ccccc2Cl)c1C,0,True,0.52,2.05,0.3163491876137384,True,False
120,CCc1cc(C(=O)NC2CCC(C(=O)O)C2)sc1C,0,True,0.89,3.02,0.9270601487160636,True,True
121,CCCc1cc(-c2ncc(-c3ccc(NS(=O)(=O)C(F)(F)F)c(Br)c3)[nH]2)ccn1,0,True,0.5,2.79,0.9998458048884115,True,False
122,O=C(O)Cc1ccc(P(=O)([O-])[O-])cc1,0,True,0.64,2.94,0.18125262181159874,False,False
123,CN(c1ccccc1)c1cc(NCc2ccccc2)ccc1S(=O)(=O)O,0,True,0.63,2.11,0.4415800678040619,True,False
124,C=CCOc1cccnc1C(=O)NCC(C)(O)C(=O)O,0,True,0.62,2.95,0.28286714710464556,False,False
125,N#Cc1ccc(C(N=[N+]=[N-])c2ccc(O)cc2)cc1,0,True,0.51,3.01,0.8975916979348281,True,False
126,COc1cc(C=NNC(=Nc2ccccc2)c2nc3ccccc3s2)ccc1OC(C)C,0,True,0.22,2.56,0.9922348156766255,True,False
127,O=C(O)C1CCCN(C(=O)COc2ccccc2[N+](=O)[O-])C1,0,True,0.65,2.44,0.32022649443136153,False,False
128,O=C(O)c1ccc(S(=O)(=O)NCC2CCCN(c3ccccc3)C2)s1,0,True,0.8,2.67,0.9468549449482859,True,True
129,N#Cc1ccc(NC(=O)NC(C(=O)O)C2CC2)cc1,0,True,0.76,2.49,0.5359788078632366,True,True
130,Cc1ccc(C[N+]2(C(=O)c3ccc(Cl)cc3)C=C(CCCl)Oc3ncccc3C2=O)cc1,0,True,0.27,3.71,0.3191299717452504,False,False
131,COc1ccc(CSC2C([N+](=O)[O-])C(=O)N2C(C)C(=O)O)cc1,0,True,0.45,3.73,0.09326492367114347,True,False
132,Cc1nccc(OC2CCCC(C(=O)O)N2C(=O)Cc2ccc3ccccc3c2)n1,0,True,0.7,3.36,0.8391814809213104,True,True
133,CC(=O)Nc1ccc(S(=O)(=O)Nc2ccc(C(=O)N3CCCC(C(=O)O)C3)cc2)cc1,0,True,0.63,2.46,0.6923645101321259,True,True
134,Cc1cc(N(C)C)ccc1P(=O)([O-])O,0,True,0.72,3.45,0.13785161170508797,False,False
135,COc1cccc(CNC(=O)NCC(O)C(=O)O)c1,0,True,0.58,2.36,0.3896514066590816,True,False
136,CCN(CC)CCSc1ccccc1C(C)N,0,True,0.76,2.71,0.9749341014449195,True,True
137,CCCc1cccc(C(O)c2ccc3c(c2)OCCO3)c1,0,True,0.93,2.5,0.9935153982455953,True,True
138,COCC(C)Cc1nc(-c2ccc(N)cc2)no1,0,True,0.82,2.7,0.999602535094975,True,True
139,CCOc1ccc(NC(=O)CN2C(=O)SC(=Cc3ccc(CC)cc3)C2=O)cc1,0,True,0.69,2.04,0.9834199670614049,True,True
140,O=C(O)c1nc(C(=O)N(CCO)CC(F)F)cs1,0,True,0.79,2.81,0.2943412078177329,True,False
141,NCC1(C(=O)NCCS(=O)(=O)O)CCCC1,0,True,0.57,2.62,0.4765308610452955,True,False
142,Cc1ccc(C(=O)OCC(=O)N2CCC(Cc3ccccc3)CC2)cc1NC(=O)c1ccco1,0,True,0.53,2.19,0.8232315971271609,True,False
143,O=C(O)CN(CC(=O)O)C(=O)CC1CNc2ccccc21,0,True,0.71,2.97,0.9156133699206391,False,True
144,O=C(O)CC(Sc1ccc2ccccc2n1)C(=O)O,0,True,0.81,2.66,0.5961102977449524,True,True
145,CN1C(=O)C(C2CCN(Cc3ccccc3)CC2)C(C)(c2cc(-c3cccc(C#N)c3)cs2)N=C1N,0,True,0.55,3.55,0.9877787786476513,True,False
146,Cc1cc(C)cc(C(=O)N2CC(O)CC2C(=O)N2CCC2c2ncc(C)s2)c1,0,True,0.86,3.63,0.9805761198979165,True,True
147,CC(C)N(CCCNC(=O)C1Oc2ccccc2OC1C)C(C)C,0,True,0.78,3.16,0.9972803994973231,True,True
148,CCCC(=O)Nc1cccc(C(=O)N2CCOCC2)c1O,0,True,0.83,1.99,0.8634532331093638,True,True
149,C[N+](C)(CCCS(=O)(=O)[O-])CC(=O)Nc1ccc(O)cc1,0,True,0.43,2.94,0.01616819810893122,True,False
150,O=C(NC(=S)Nc1ccccc1N1CCCCC1)c1ccccc1C(=O)c1ccccc1,0,True,0.43,2.06,0.8594736482459862,True,False
151,Cc1ccc(C(=O)Nc2sc(C)c(C)c2C(=O)NCCO)cc1,0,True,0.79,2.01,0.3057113756169175,False,False
152,Cc1csc(CNC(=O)NC2CCC3CN(C(=O)O)CC32)n1,0,True,0.79,3.55,0.8600426062277894,True,True
153,Nc1nccn2c(C3CCC(C(=O)O)CC3)nc(C3Cc4ccccc4N3)c12,0,True,0.65,3.3,0.9893229541570552,True,True
154,CC(C)=C(C)C(=O)OC(CC(=O)O)C(C)(C)C,0,True,0.61,3.3,0.8931818283680601,True,True
155,Cc1cc(NC(=O)c2ccco2)sc1C(=O)OCC(=O)N(C)C(C)c1ccccc1,0,True,0.57,2.85,0.17744972150406602,False,False
156,c1ccc(N=Cc2ccc(N3CCOCC3)cc2)cc1,0,True,0.8,1.95,0.965209297993442,True,True
157,CN1C(=O)C(NC(=O)C(C)(C)N)CCc2ccccc21,0,True,0.84,2.74,0.8375252389144516,True,True
158,CN(C)S(=O)(=O)c1cccc(NC(=O)COC(=O)Cn2cnnn2)c1,0,True,0.62,2.31,0.9802597614124134,True,True
159,Oc1ccc(C[n+]2ccncc2)cc1,0,True,0.72,2.58,0.3856681746530838,False,False
160,C[N+](C)(C)Cc1ncccc1OC(=O)c1ccccc1,0,True,0.63,2.29,0.10609748667792507,False,False
161,CC(C)=C(C)C(=O)Nc1cc(C(=O)O)cc(S(=O)(=O)O)c1,0,True,0.58,2.44,0.5600019494785227,True,False
162,CN1CCC(CNc2ccc(N)cc2S(N)(=O)=O)C1,0,True,0.69,2.8,0.9918200392628062,True,True
163,O=C(NCC1CCCO1)c1ccc(I)c(Cl)c1,0,True,0.84,2.58,0.9954756629298006,True,True
164,CCOC(=O)c1c(NC(=O)C(C)Sc2cccc(NC(=O)C3CCCCC3)c2)sc2c1CCN(C(C)=O)C2,0,True,0.33,3.02,0.2552764991938581,True,False
165,Cc1ccc(NC(=O)c2cc(Cl)ccc2[N+](=O)[O-])cc1,0,True,0.69,1.66,0.9871484977324968,True,True
166,CC1CCCCC1NC(=O)CSc1nnc(CC(C)c2ccccc2)o1,0,True,0.74,3.22,0.9987589533243454,True,True
167,Cn1nccc1C1OCCCC1C(=O)Nc1cccc(COCc2ccccc2)c1,0,True,0.64,3.2,0.9993038225319153,True,True
168,Cc1cc(OCC(=O)O)ccc1NC(=O)C1CCCCS1(=O)=O,0,True,0.84,2.99,0.13326074940849764,True,False
169,C=CCOC(=O)C1=C(C)NC(SCC(=O)NC2CCCCC2)=C(C#N)C1c1ccco1,0,True,0.47,3.24,0.3628520203466862,False,False
170,CC(C)c1ccc(C=CC(=O)N(Cc2ccccc2)C(C(=O)NCCc2ccccc2)c2ccccc2)cc1,0,True,0.22,2.68,0.9843153815021014,True,False
171,Cc1cccc(NC(=O)C(C#N)=Cc2ccccc2OCC(=O)Nc2ccccc2)c1,0,True,0.44,2.05,0.9912552935025355,True,False
172,O=C(O)C1CC1C(=O)Nc1ccc(OCC2CCOCC2)cc1,0,True,0.84,2.86,0.26581938587940657,False,False
173,O=C(O)c1ccc(NCCc2ccc(O)cc2)c([N+](=O)[O-])c1,0,True,0.56,1.92,0.6472341083114613,True,False
174,O=S(=O)(NCC(O)COCc1ccco1)c1cccs1,0,True,0.76,2.86,0.9216862834801018,False,True
175,O=S1(=O)CCCN(Cc2ccc(O)cc2)CC1,0,True,0.86,2.11,0.8655469051659759,True,True
176,O=P(O)(O)OCCC(c1ccccc1)(c1ccccc1)c1ccccc1,0,True,0.48,2.26,0.41840834450612285,False,False
177,CCc1ccc(C([NH2+]C(C)C(=O)NCc2ccc(OC)cc2)C(C)C)cc1,0,True,0.71,3.42,0.9048711173768964,False,True
178,CCOc1ccccc1OCCCC(=O)NC1CCN(C(C)C(=O)O)CC1,0,True,0.61,2.49,0.5394784869434273,True,True
179,O=C(Nc1ccc(OCC(=O)N2CCCC2)cc1)C1CC2CCC1C2,0,True,0.89,3.64,0.9839058979948958,True,True
180,CCN(CCBr)c1ccc(C(=O)N(C)C)cn1,0,True,0.78,2.46,0.9825956493650032,True,True
181,CC(CNCC(C)(C)C(N)=O)C(N)=O,0,True,0.52,3.12,0.9721576572099255,True,False
182,Cc1cc(C(=O)NC2(CC(=O)O)CCCCC2)n(C)n1,0,True,0.88,2.55,0.8377114120299723,True,True
183,O=C(CCC(=O)N(Cc1cccnc1)c1ccccc1)c1ccc(Cl)cc1,0,True,0.55,1.99,0.9238354623215868,True,False
184,CC1=C(C#N)C(c2cc3c(cc2Br)OCO3)C(C#N)=C(C)N1,0,True,0.83,2.85,0.9991423954982076,True,True
185,COc1ccccc1C(=O)N1CCN(C(=O)C2C(C(=O)O)C2(C)C)CC1,0,True,0.88,2.87,0.4418024703444907,True,False
186,COc1ccc(C2CCCCCN2CC(=O)NC(=O)NCc2ccco2)cc1,0,True,0.8,2.61,0.9920041103232453,True,True
187,CC(C)(C)C(CCN)CCC(=O)NC1(C(=O)O)CCOC1,0,True,0.65,3.54,0.27889278905391535,False,False
188,CN1CCN(C(=O)c2ccc(C(=O)N3CCC(N)CC3)cc2)C1,0,True,0.87,2.22,0.9835452354537144,True,True
189,COC(=O)C(Cc1ccc(C#N)cc1)NC(=O)C(Cc1ccc2ccccc2c1)NC(=O)OC(C)(C)C,0,True,0.45,3.02,0.9588338518533231,True,False
190,CC[N+](CC)=C1C=CC(=CCl)C=C1,0,True,0.6,3.77,0.9273506233250666,False,False
191,CCC1(COC(=O)C(N)Cc2ccc(O)cc2)COC1,0,True,0.77,2.91,0.9718139960782632,True,True
192,COc1ccn(-c2nc3c(C)nccn3c2CNC(=O)CN2CC(C)OC(C)C2)n1,0,True,0.64,3.73,0.9998743170569059,True,True
193,CC#Cc1ccc(C(=O)Nc2ccc(F)c(C34CC3CN(C)C4)c2)cc1,0,True,0.86,3.38,0.9772195395527781,True,True
194,O=C(CSc1ncccc1C(=O)O)Nc1cccc(Cl)c1,0,True,0.83,1.86,0.21705826120972604,True,False
195,O=C(C=Cc1ccc(F)cc1)NC(Cc1ccccc1)C(=O)N1CCCC1C(=O)O,0,True,0.69,2.8,0.9161048468503878,True,True
196,CCOC(=O)c1c(N=Cc2ccc(N(C)C)cc2)sc2c1CCCC2,0,True,0.58,2.45,0.8903346817052685,True,False
197,COC(=O)C(CCCN=C(N)N)NS(=O)(=O)c1cccc2c(N(C)C)cccc12,0,True,0.24,2.91,0.9334971321175971,False,False
198,CCCC(C)(O)CNc1ccc(S(C)(=O)=O)cc1N,0,True,0.69,2.91,0.846278954493988,True,True
199,COC(=O)CCCNC(=O)CSc1ccccc1C(=O)O,0,True,0.43,1.92,0.6895117633505019,True,False
200,O=C(NCC1CCCC1C(=O)O)C1CCCC1,0,True,0.79,2.79,0.9300430420732769,True,True
201,Cc1cc(C#N)ccc1S(=O)(=O)Nc1cccc(N)c1C,0,True,0.85,2.17,0.9882341921583313,True,True
202,COc1ccc2c(c1)C(=O)N(C(C)(C)C(=O)N1CCN(C(=O)c3ccco3)CC1)C2,0,True,0.77,2.64,0.9748018437568848,True,True
203,Cc1ccccc1N1CCN(C(=O)Cn2cnc([N+](=O)[O-])c2C(=O)O)CC1,0,True,0.62,2.46,0.8838613941310706,True,True
