mid,smiles,ref_smiles,IsValid,QED,SAs,GSK3,IsNovel,IsSuccess
36,CC(C)c1nccn2c(-c3ccnc(NCC4CC4)n3)c(-c3ccc(F)cc3)nc12,0,True,0.49,2.73,0.77,True,True
37,Cc1c(Nc2ncc3c(n2)N(C)CN(c2c(Cl)cccc2Cl)C3=O)cccc1N1CCN(C)CC1,0,True,0.55,2.89,0.43,True,False
38,CN1CCCC(Nc2nc(Nc3ccc4c(c3)CN(C)C(=O)C(C)(C)O4)ncc2F)C1,0,True,0.77,3.31,0.71,True,True
39,Nc1ncnc2ccc(Nc3nccc(-c4ccccn4)n3)cc12,0,True,0.6,2.29,0.68,True,True
40,Oc1cccc(-c2ccnc(Nc3cc(Cl)cc(Cl)c3)n2)c1,0,True,0.72,2.11,0.79,True,True
41,CNc1nccc(-c2cn(C3CCCC3)nc2-c2ccc(Cl)c(C)c2)n1,0,True,0.69,2.59,0.58,True,True
42,CN(c1nc(Nc2ccc(Cl)cc2)ncc1-c1cccc(C(N)=O)c1)S(C)(=O)=O,0,True,0.62,2.4,0.6,True,True
43,COc1cc(-c2ccc3c(c2)Nc2ccc(C(=O)NCCN4CCOCC4)cc2NC3=O)ccc1O,0,True,0.42,2.55,0.67,True,True
44,COc1ccc(C=C2C(=O)Nc3ccccc32)cc1,0,True,0.83,1.83,0.61,True,True
45,COc1cc(C=C2SC(=Nc3cccc(C)c3)NC2=O)ccc1OCc1ccc(Cl)c(Cl)c1,0,True,0.38,2.72,0.53,True,True
46,O=C(Nc1ccc(Cl)c(C(F)(F)F)c1)N1CCN(c2ccnc(Nc3ccc(N4CCOCC4)cc3)n2)CC1,0,True,0.45,2.56,0.55,True,True
47,Cc1cccc(-c2nn(C)cc2-c2ccnc3[nH]ccc23)c1,0,True,0.61,2.42,0.49,True,False
48,O=c1ccc2cnc(Nc3ccc(S(=O)(=O)N4CCC(F)(F)CC4)cc3)nc2n1C1CCc2ccccc2C1,0,True,0.39,3.3,0.59,True,True
49,C=C(C(N)=O)c1cccc(-c2cnc3[nH]cc(-c4cnn(C)c4)c3c2)c1,0,True,0.56,2.72,0.65,True,True
50,Cc1cc(Nc2nc(Nc3cc(C)c(C4CCN(C5COC5)CC4)cc3F)ncc2Cl)n[nH]1,0,True,0.48,2.99,0.62,True,True
51,Cc1ccc(C(=O)Nc2cccc(C)c2C)cc1Nc1nccc(-c2cccnc2)n1,0,True,0.46,2.16,0.68,True,True
52,NC(=O)c1cnc(NC2CCCCC2N)nc1Nc1ccc(F)c2ncccc12,0,True,0.52,3.3,0.6,True,True
53,CNc1nc(Nc2ccc(N3CCOCC3)cc2OC)ncc1C=CC(=O)O,0,True,0.62,2.59,0.57,True,True
54,CC(C)n1c(Nc2ccc(F)c(Cl)c2)nc2cnc(NCCCN3CCOCC3)nc21,0,True,0.5,2.7,0.31,True,False
55,Nc1nc(Nc2ccc(Cl)cc2)sc1C(=O)c1cccc(Cl)c1,0,True,0.64,2.1,0.66,True,True
56,O=C1Nc2ccc(Br)cc2C1=Cc1cc(Br)c(O)c(Br)c1,0,True,0.56,2.46,0.74,False,True
57,CN1CCCC1C(=O)Nc1ccc(-c2ccnc(Nc3ccc(N4CCN(C(=O)C(C)(C)C)CC4)cc3)n2)cc1,0,True,0.47,2.98,0.67,True,True
58,CN(C)CCCCn1cnc(-c2ccc(F)cc2)c1-c1ccncc1,0,True,0.61,2.26,0.61,True,True
59,Cc1ccc(Nc2ccnc(Nc3ccc(N4CCOCC4)c(OCC(F)F)c3)n2)cc1C,0,True,0.49,2.57,0.66,True,True
60,CC(C)(C)c1ccc(Nc2ncc3ccn(-c4cc(F)c(C=CC(=N)[O-])c(F)c4)c3n2)cc1,0,True,0.33,3.11,0.69,True,True
61,CC1CNCC1CNc1nc(-c2c[nH]c3ncc(Cl)cc23)ncc1F,0,True,0.67,3.66,0.45,True,False
62,COc1cc(C=C2SC(=Nc3ccccc3Cl)NC2=O)cc(Br)c1O,0,True,0.68,2.89,0.46,True,False
63,Nc1ncnc2c1c(-c1cccc(NC(=O)c3cc(Br)cs3)c1)cn2C1CCCC1,0,True,0.38,2.59,0.61,True,True
64,CC1(C(=O)NC2CCC(O)CC2)COC(c2nc(-c3ccc(F)cc3)c(-c3ccnc(NC4CC4)n3)[nH]2)OC1,0,True,0.36,3.15,0.54,True,True
65,Nc1nccc(-c2cc(C(F)(F)F)c3c(C4CC4)n[nH]c3c2)n1,0,True,0.76,2.85,0.63,True,True
66,CCN1CCCC(O)c2cc(-c3cnc4[nH]cc(-c5ccc(C#N)cc5)c4c3)ccc21,0,True,0.47,3.11,0.67,True,True
67,COc1cc(-c2ccc3c(c2)Nc2ccc(C4CCN(C)CC4)cc2NC3=O)ccc1O,0,True,0.53,2.56,0.72,True,True
68,Cc1c(F)cccc1-c1ccc2[nH]nc(NC(=O)C3CCCC3)c2c1,0,True,0.72,2.27,0.76,True,True
69,C=CC(=O)N1CCN(C2CCCCC2)C(C)(C)C1CNc1nc(Nc2ccc(N3CCN(C(C)=O)CC3)cc2)ncc1Cl,0,True,0.41,3.7,0.54,True,True
70,Cn1cc(C2=C(c3cn(CCCN)c4ccccc34)C(=O)NC2=O)c2ccccc21,0,True,0.51,2.56,0.96,True,True
71,CC(C)(C)C1CCC(C(=O)c2ccc(-c3cccc4[nH]nc(N)c34)s2)C1,0,True,0.6,3.48,0.48,True,False
72,CC1CC(Nc2nc(Nc3cc(C4CC4)[nH]n3)ncc2C(F)(F)F)CCO1,0,True,0.73,3.67,0.6,True,True
73,CC(C)CC(N)C1CCC(C(=O)Nc2ccnc3[nH]ccc23)CC1,0,True,0.78,3.02,0.61,True,True
74,CN(c1ccc2cnc(Nc3ccc(N4CCNCC4)cc3)nc2c1)S(=O)(=O)C1CC1,0,True,0.61,2.68,0.52,True,True
75,COc1ccccc1Nc1nccc(-c2cc(C)n(-c3ccc4c(c3)CCC4)c2C)n1,0,True,0.45,2.4,0.68,True,True
76,CCOc1cc(-c2ccc3c(c2)Nc2ccccc2NC3=O)ccc1[N+](=O)[O-],0,True,0.5,2.33,0.55,True,True
77,Cn1cc(Nc2ncc(F)c(Nc3cccc(N4CCOCC4)c3)n2)cn1,0,True,0.72,2.46,0.65,True,True
78,CC(Nc1nc(-c2c[nH]c3nccnc23)ncc1F)c1ccc(Cl)cc1,0,True,0.56,3.08,0.5,True,False
79,Nc1nc(NC2CCCC(O)C2)sc1C(=O)c1cccc(F)c1,0,True,0.75,3.18,0.62,True,True
80,COC(=O)c1cc(-c2ccnc(Nc3cccc(C)c3)n2)cnc1N,0,True,0.71,2.26,0.69,True,True
81,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)c(Cl)c2)cc1Nc1nccc(-c2cncnc2)n1,0,True,0.36,2.56,0.75,False,True
82,CCn1cc(Nc2nccc(-c3cc(C#N)c4c(c3)C(C)(CO)CN4)n2)cn1,0,True,0.63,3.68,0.79,True,True
83,COc1ccc(Nc2ncc(Br)c(Nc3cccc(C(=O)N(C)C)c3)n2)cc1,0,True,0.59,2.16,0.73,True,True
84,CCOc1cc(Nc2ncc(F)c(Nc3ccc(OC)cc3F)n2)cc(OCC)c1OC,0,True,0.45,2.41,0.68,True,True
85,CCN1CCN(Cc2ccc(-c3cnc4[nH]cc(-c5cccc(O)c5)c4c3)cc2)CC1,0,True,0.5,2.32,0.66,True,True
86,NCC(NC(=O)C1(N)CC1)c1ccc(-c2c[nH]c3ncc(-c4cccc(F)c4)cc23)cc1,0,True,0.38,3.1,0.74,True,True
87,COCC(Nc1nccc(-c2cc(NCc3ccccc3F)n3ncc(Br)c3n2)n1)C(C)C,0,True,0.33,3.27,0.6,True,True
88,N#CCC1(n2cc(-c3ccnc4[nH]ccc34)cn2)CN(Cc2ccccc2)C1,0,True,0.58,2.85,0.47,True,False
89,O=C(Nc1nccs1)c1ccnc(Nc2cccc(Cl)c2)n1,0,True,0.76,2.2,0.63,True,True
90,Cc1ccc(-c2nc(N3CCN(C)CC3)sc2-c2ccnc(NC3CCCCC3)n2)cc1,0,True,0.59,2.51,0.66,True,True
91,CC(C)c1ccc(-c2nc3c(C(N)=O)cccc3[nH]2)cc1,0,True,0.77,2.02,0.64,True,True
92,CN1CCCN(c2cccc(-c3c[nH]c4ncc(N=[N+]=[N-])cc34)n2)CC1,0,True,0.44,2.89,0.49,True,False
93,CN(C)C(=O)N(C)C1CCN(c2nc(Nc3cccc(OC4CC4)c3)ncc2F)C1,0,True,0.78,3.15,0.5,True,False
94,Cc1nc2cnc(Nc3ccc4c(c3)CN(C)CC43CC3)nc2n1-c1ccc(F)c(C(C)(C)C)c1,0,True,0.41,3.45,0.67,True,True
95,CC(=O)N1CCN(c2cccc(Nc3ncc4c(n3)N(C)CN(c3c(Cl)cccc3Cl)C4=O)c2)C(=O)C1,0,True,0.54,2.97,0.54,True,True
96,Cc1cc(Nc2nccc(C(F)(F)F)n2)cc(-c2cnc(C3(O)CCC(C(=O)O)C(C)(C)C3)s2)c1,0,True,0.4,3.88,0.56,False,True
97,CC1CCC(C)N1c1cc(-c2ccnc3[nH]ccc23)nc(N)n1,0,True,0.76,3.52,0.65,True,True
98,O=C(C1CCN(c2ccccc2Cl)CC1)N1CCC(C2CC2)CC1,0,True,0.82,2.05,0.02,True,False
99,Nc1ncnc2c1c(I)nn2C1C=CC=C(Cl)C1,0,True,0.78,3.95,0.56,True,True
100,COc1cc(-c2c[nH]c3ncc(-c4cc(OCC(=O)N(C)C)c(C)cc4C)cc23)cc(OC)c1OC,0,True,0.37,2.66,0.49,True,False
101,Cc1c(-c2cnc(Nc3cccc(N=[N+]=[N-])c3)nc2Nc2cncnc2)n[nH]c1C,0,True,0.24,3.17,0.53,True,True
102,COc1cc2c(Nc3cc(Cl)cc(Cl)c3)ncnc2cc1OCCN1CCCC1,0,True,0.56,2.3,0.59,True,True
103,COc1ccc(CNC(=O)C2CCCN(c3nc(-c4ccncn4)cc(=O)n3C)C2)cc1,0,True,0.63,2.9,0.49,True,False
104,CCCCN(C)c1ccnc(Nc2cccc(C(=O)NCc3ccc(C(C)(C)C)cc3)c2)n1,0,True,0.44,2.32,0.54,True,True
105,O=C(O)c1ccccc1-c1cnc(Nc2ccc(F)c(Cl)c2)nc1C(F)(F)F,0,True,0.56,2.36,0.59,True,True
106,CC(C)(CO)c1cc(-c2ccc3[nH]ncc3c2)ncn1,0,True,0.76,2.68,0.71,True,True
107,CCC(c1ccccc1)N(CC)C(=O)c1cccc(-n2nc(C(C)(C)C)cc2Nc2ccc3[nH]ncc3c2)c1,0,True,0.22,3.21,0.33,True,False
108,C=CC(=O)Nc1cc(-c2c(F)ccc3cnc(Nc4ccc(N5CCN(C)CC5)c(F)c4)nc23)ccn1,0,True,0.37,2.84,0.61,False,True
109,CN1CC(Cc2ncc3c(=O)n(-c4c(Cl)cccc4Cl)cc(OCC4CC4)c3n2)C1,0,True,0.57,3.0,0.06,True,False
110,O=C1Nc2cc(Nc3ccc(O)cc3)ccc2SC1=Cc1ccc(O)cc1,0,True,0.39,2.33,0.38,True,False
111,Cn1cc(C2=C(c3cn(CCCc4ccc(Cl)cc4)c4ccccc34)C(=O)NC2=O)c2ccccc21,0,True,0.3,2.54,0.91,True,True
112,O=C1Nc2cc(Cl)ccc2C1=Cc1ccc(O)c([N+](=O)[O-])c1,0,True,0.5,2.32,0.55,True,True
113,COc1cc(C=C2C(=O)Nc3cc(C(F)(F)F)ccc32)ccc1O,0,True,0.82,2.28,0.6,True,True
114,CC(C)N1CCOc2c(F)cc(-c3nc(Nc4ccc(C5CCN(C(=O)N(C)C)CC5)cc4)ncc3F)cc21,0,True,0.46,3.03,0.6,True,True
115,CN1CCN(Cc2ccc(Nc3nccc(Nc4ccccc4C(C)(C)C)n3)cc2)CC1,0,True,0.57,2.31,0.66,True,True
116,Cc1cc(O)cc(-c2ccc(-c3nn(C4CC(C)N(C(=O)O)C(C)(C)C4)c4ncnc(N)c34)cc2)c1,0,True,0.36,3.78,0.6,True,True
117,Cc1nc(-c2ccnc(Nc3ccc(S(=O)(=O)N(C)CC(C)C)cc3)n2)cs1,0,True,0.63,2.44,0.76,True,True
118,C=CC(=O)Nc1cc(Nc2ncc3cccc(-c4cccc(F)c4)c3n2)ccc1N1CCN(C)CC1,0,True,0.37,2.59,0.55,False,True
119,CCCc1ccc(Nc2ncc(C(F)(F)F)c(NCc3ccco3)n2)cc1,0,True,0.58,2.33,0.65,True,True
120,Nc1ccc(F)c(C(=O)c2c[nH]c3ncc(-c4ccccc4Cl)cc23)c1F,0,True,0.39,2.52,0.6,True,True
121,COc1ccc(C2CCCCN2Cc2nc3c(C(N)=O)cccc3[nH]2)cc1,0,True,0.73,2.7,0.33,True,False
122,Cc1cc(-c2c[nH]c3nccc(OCC4CCN(C(=O)OC(C)(C)C)C4)c23)ccc1C=CC(N)=O,0,True,0.5,3.34,0.62,True,True
123,CC(Nc1nc(Nc2ccc(F)c(Cl)c2)ncc1[N+](=O)[O-])C(=O)O,0,True,0.53,2.85,0.71,True,True
124,CCN(CC)CCn1c(=O)ccc2cnc(Nc3ccc(N4CCN(C(C)=O)CC4)cc3)nc21,0,True,0.55,2.55,0.67,True,True
125,COc1ccc(Nc2nc(NCCN3CCN(C)CC3)nc3c(Br)c[nH]c23)cc1Cl,0,True,0.46,2.71,0.4,True,False
126,COc1ccc(F)c(F)c1C(=O)c1cnc(NC2CCCN(C(=O)OC(C)(C)C)C2)nc1N,0,True,0.65,3.12,0.59,True,True
127,CCOc1cc(Nc2nccc(-c3ccc(S(=O)O)cc3)n2)cc(C(=O)O)c1,0,True,0.52,2.86,0.75,True,True
128,Cc1ccccc1NC(=O)Nc1ccc(-c2c(C#N)c3cnc(NC4CCN(C)C4)nc3n(C)c2=O)cc1,0,True,0.37,3.19,0.34,True,False
129,Cn1c(-c2nonc2N)nc2ccc(OC(C)(C)C)cc21,0,True,0.78,2.62,0.68,True,True
130,CN1CCC(N(C)c2ccc(-c3cnc(N)c(-c4nc5c([nH]4)CCCC5)n3)cn2)CC1,0,True,0.67,3.04,0.43,True,False
131,CCC(c1ccccc1Nc1nc(Nc2ccc3c(c2)CCN(C)CC3)ncc1C(F)(F)F)S(C)(=O)=O,0,True,0.41,3.37,0.7,True,True
132,CC(C)(C)C1CCN(C(=O)c2ccc(Nc3ncc4c(n3)-c3ccc(Cl)cc3C(c3c(F)cccc3F)=NC4)cc2)C1,0,True,0.27,3.37,0.76,True,True
133,O=C1Cc2cc(-c3ccnc(NC4CCOCC4)n3)ccc2N1,0,True,0.91,2.48,0.58,True,True
134,COc1cccc(CNc2nc(Nc3ccc4c(c3)NC(=O)C(N3CCN(C)CC3)O4)ncc2C(F)(F)F)c1,0,True,0.41,3.35,0.59,True,True
135,COc1ccc(C=C2SC(=Nc3ccccc3)NC2=O)cc1OCc1ccc(Cl)cc1Cl,0,True,0.41,2.66,0.65,True,True
136,COCC(C)NC(=O)c1cccc(-c2cnc3[nH]cc(-c4c(Cl)cccc4Cl)c3c2)c1,0,True,0.38,2.88,0.59,True,True
137,Cc1cccc(C(O)c2ccnc3[nH]cc(-c4ccc(S(=O)(=O)C5CCOCC5)cc4)c23)c1,0,True,0.45,3.21,0.57,True,True
138,C=C(Nc1cccc(C#N)c1)Nc1nccc(-c2c(-c3ccc(F)cc3)n[nH]c2C)n1,0,True,0.42,2.8,0.67,True,True
139,CN1Cc2cc(Nc3ncc4c(n3)N(C)CN(c3c(Cl)cccc3Cl)C4=O)ccc2C(C)(C)C1,0,True,0.53,3.14,0.61,True,True
140,CN(c1cccc2ccccc12)C1CCC(Nc2nc(NC3=CCC(C#N)C=C3)ncc2C(F)(F)F)CC1,0,True,0.37,3.68,0.55,True,True
141,COc1cc(NC(=O)C2CCN(C(C)C)CC2)ccc1Nc1nc(Nc2ccc3c(c2)CC(=O)NCCO3)ncc1Cl,0,True,0.29,2.88,0.67,True,True
142,CC(=O)N1CCN(c2ccc(Nc3nccc(-c4ccc(NC(C)=O)cc4)n3)cc2)CC1,0,True,0.64,2.15,0.78,True,True
143,Cn1cc(-c2ccc3c(NC(=O)C4CC4(F)F)n[nH]c3c2)cn1,0,True,0.78,3.21,0.66,True,True
144,Cn1c(N2CCOC(c3ccccc3Cl)C2)nc(-c2ccncn2)cc1=O,0,True,0.69,3.08,0.98,False,True
145,O=C(O)Cn1c(O)c(N=O)c2ccccc21,0,True,0.77,2.59,0.0,True,False
146,O=C(NC(c1ccc(Cl)c(F)c1)C1CNCCO1)N1CCc2cnc(NC3CCOCC3)nc2C1,0,True,0.58,3.82,0.37,False,False
147,CCOC(=O)CC(CC)n1cc(-c2c[nH]c3ncc(-c4cc(C#N)cc(NC(=O)C5CC5)c4F)cc23)cn1,0,True,0.29,3.58,0.45,True,False
148,CC(O)C(=O)N1CCCC(n2nc(-c3ccc(F)cc3)c3c(N)ncnc32)C1,0,True,0.71,3.26,0.65,True,True
149,COc1cccc(Nc2nccc(-c3cccc(NC(=O)C(C)N)c3)n2)c1,0,True,0.62,2.5,0.82,True,True
150,Cc1c(Br)c(=O)n(C2CCCC2)c2nc(Nc3ccc(N4CCNCC4)cc3)ncc12,0,True,0.58,2.66,0.63,True,True
151,COc1cc(Nc2nccc(NCc3ccn[nH]3)n2)cc(OC)c1OC,0,True,0.57,2.5,0.61,True,True
152,COc1cc(-c2c[nH]c3ncc(-c4ccc(F)cc4)cc23)nc(C(=O)N2CCOCC2)c1,0,True,0.53,2.51,0.45,True,False
153,Cc1ccc(C(=O)NCCO)cc1Nc1nccc(-c2cccnc2)n1,0,True,0.63,2.16,0.66,True,True
154,O=c1[nH]cnc2nc(-c3ccc4ccccc4c3)[nH]c12,0,True,0.55,2.38,0.48,True,False
155,COc1cc2c(cc1Nc1ncc(Cl)c(Nc3ccccc3S(=O)(=O)C(C)C)n1)CCNC2=O,0,True,0.44,2.79,0.6,True,True
156,COC(=O)NCC(C)C(=O)Nc1ccc(-c2ccnc(Nc3ccc(N4CCOCC4)cc3)n2)cc1,0,True,0.44,2.86,0.77,True,True
157,Cc1ccc(-c2ccc(C=C3SC(=S)NC3=O)o2)c([N+](=O)[O-])c1,0,True,0.4,2.58,0.55,True,True
158,Cc1cc(C(=O)Nc2ccc(CC(C)C)cc2)ccc1Nc1nccc(-c2cccnc2)n1,0,True,0.37,2.2,0.68,True,True
159,COc1cccc(F)c1C1=NCc2cnc(Nc3ccc(C(=O)N4CCC(C(N)=O)CC4)cc3)nc2-c2ccc(Cl)cc21,0,True,0.31,2.86,0.67,True,True
160,CCCNC(=O)c1cnc(Nc2ccc3c(c2)C(=O)NC3)nc1Nc1cccc(C2(C)CC2)c1,0,True,0.4,2.8,0.66,True,True
161,O=C(NC1CCCC(Nc2nc(-c3c[nH]c4ncc(Cl)cc34)ncc2F)C1)C1CCC1,0,True,0.54,3.47,0.51,True,True
162,CCCc1ccccc1-c1c[nH]c2ncc(-c3cncc(C(=O)N(C)C4CCNCC4)c3)cc12,0,True,0.43,2.76,0.55,True,True
163,Cc1cc(Nc2cc(-c3nc(SC(C)C)nc4c3CNC4)ccn2)ccc1Br,0,True,0.39,2.88,0.37,True,False
164,COc1cc(Nc2nccc(Nc3cc(C4CC4)[nH]n3)n2)cc(OC)c1OC,0,True,0.54,2.56,0.65,True,True
165,N#Cc1cccc(Nc2ncc(F)c(Nc3ccc4c(c3)C(=O)N(C3CC3)C4)n2)c1,0,True,0.67,2.57,0.56,True,True
166,N#CCC(C1CCCC1)n1cc(-c2ccnc3[nH]ccc23)cn1,0,True,0.79,3.32,0.52,False,True
167,COc1cc(Nc2ncc(F)c(NC3CCC(=O)NC3c3ccccc3)n2)cc(OC)c1OC,0,True,0.46,3.34,0.71,True,True
168,COc1ccc(Nc2ncc(C)c(NCc3cccc(C)c3)n2)cc1OC,0,True,0.64,2.09,0.57,True,True
169,Nc1ncnc2c1c(C1=CC=CCC1)cn2-c1cccc(C(F)(F)F)c1,0,True,0.72,2.84,0.47,True,False
170,CCNc1nc(-c2ccnc3[nH]ccc23)nc(NC)c1C#N,0,True,0.68,2.83,0.46,True,False
171,CC(C)OCCOc1ccc(-c2c[nH]c3ncnc(OC4CCNCC4)c23)cc1,0,True,0.57,2.73,0.65,True,True
172,CC(C)n1cc(-c2ccc(Oc3ccccc3)nc2)c2c(N)ncnc21,0,True,0.59,2.42,0.68,True,True
173,COc1cc(Nc2ncc3c(n2)C(c2ccc(F)c(Cl)c2)CC(=O)N3)cc(OC)c1OC,0,True,0.56,3.13,0.57,True,True
174,CCn1c(=O)c2cnc(Nc3ccc4c(c3)CCNC4)nc2n1-c1cccc(C(C)(O)C2CC2)n1,0,True,0.4,3.7,0.53,True,True
175,CC1C=C(c2ccncc2)C=C2C(=C1)N(c1ccccc1)C(=O)N2C,0,True,0.72,3.47,0.25,True,False
176,Nc1c(F)c(Nc2nc3cc(Cl)ccc3o2)c(F)c2c1c(=O)c(C(=O)O)cn2C1CC1,0,True,0.4,2.94,0.61,True,True
177,C=CC(=O)Nc1ccc(F)c(-c2c(F)ccc3cnc(Nc4ccc(N5CCN(C(C)=O)CC5)cc4F)nc23)c1,0,True,0.32,2.84,0.44,True,False
178,Cn1ncc(-c2ccnc(NC3CCCC3)n2)c1-c1ccc(F)cc1,0,True,0.78,2.37,0.62,True,True
179,O=C(O)C1CCC(Nc2ncc3cccc(OCc4ccccc4)c3n2)CC1,0,True,0.67,2.21,0.29,True,False
180,CC(CO)NC(=O)c1ccc(-c2cc(-c3cc4c([nH]3)CCNC4=O)ccn2)cc1,0,True,0.54,3.01,0.69,True,True
181,CCCC(=O)Nc1n[nH]c2cc(-c3ccc(O)cc3)ccc12,0,True,0.69,2.13,0.95,True,True
182,CC(C)(CO)Nc1nccc(-c2c(-c3ccc(F)cc3)nc3cnccn23)n1,0,True,0.55,2.73,0.84,True,True
183,CC(C)C1CCCN1c1ccnc(-c2c[nH]c3ncc(C(N)=O)cc23)n1,0,True,0.75,3.22,0.62,True,True
184,CC1=CCC=C(Nc2ncc(C#N)c(NCc3c(C)cc(C(F)(F)F)cc3C)n2)C=CC1c1ccccc1C(N)=O,0,True,0.28,3.86,0.46,True,False
185,O=C1Cc2cnc(Nc3ccc(C(=O)N4CCN(C(=O)c5ccco5)CC4)cc3)nc2-c2ccccc2N1,0,True,0.43,2.57,0.55,True,True
186,COC(=O)Nc1n[nH]c2cc(NC(=O)C3CCCC3)c([N+](=O)[O-])cc12,0,True,0.57,2.49,0.55,True,True
187,C=CC(=O)Nc1cccc(-c2cccc3cnc(Nc4ccc(NC5CNC5)nc4)nc23)c1,0,True,0.32,2.72,0.56,True,True
