mid,smiles,ref_smiles,IsValid,QED,SAs,HIA,IsNovel,IsSuccess
14,O=C(O)CC(NC(=O)Cc1ccccc1)C(=O)O,0,True,0.67,2.07,0.5946379543517557,True,True
15,CC(C)(C)OC(=O)C1C(C(=O)O)=CSC2C(NC(=O)COc3ccccc3)C(=O)N12,0,True,0.5,3.69,0.134243474103095,False,False
16,Cc1nc(C(C)(C)C)oc1C(=O)NCC(C(=O)O)c1ccccc1,0,True,0.88,2.91,0.9193159906557554,True,True
17,CC1(C)OC(CCCCCCCCC(F)=CI)OC1(C)C,0,True,0.33,3.33,0.9834648033476823,True,True
18,COC(=O)CC1CCC(c2ccc(B(O)O)cc2)CC1,0,True,0.64,2.44,0.6997976727604412,False,True
19,NC(=NCc1cccc(S(N)(=O)=O)c1)NC(=O)c1ccccc1,0,True,0.56,2.13,0.9806122898023365,True,True
20,COc1cc(N)c(Cl)cc1C(=O)NCC1CCN(CC(=O)O)CC1,0,True,0.67,2.2,0.45164219930864324,True,False
21,O=S(=O)([O-])CCCCOc1ccccc1-c1ccccc1,0,True,0.58,2.15,0.9498178865631374,True,True
22,CCOC(=O)c1c(NC(=O)C([NH2+]CCc2ccccc2)c2ccccc2)sc2c1CCC(C)C2,0,True,0.44,3.62,0.35096930550187644,False,False
23,Cc1ncc(C(=O)NCCOCC(O)O[N+](=O)[O-])s1,0,True,0.29,3.42,0.3227236906799412,False,False
24,Cc1cc(C)c(C(C)NC(=O)C2(C(=O)O)CCC2)cc1C,0,True,0.84,2.79,0.8212380860377867,True,True
25,Cc1cc(NC(=O)C2CCCC2)ccc1NC(=O)c1c[nH]c(=O)c(C(=O)NCCN(C)C)c1,0,True,0.49,2.37,0.8034353846773857,True,True
26,Cc1ccc(NC(=O)c2c(NC(=O)CN3CCOCC3)sc3c2CCC(C)C3)cc1,0,True,0.76,2.66,0.8494172546077713,True,True
27,O=C(Nc1cccc(OCC(=O)N2CCCC2C(=O)NC2CCCC2)c1)c1ccccc1,0,True,0.7,2.49,0.8649286699097417,True,True
28,COC(=O)c1c(NC(=O)CSc2cccc(NC(=O)Cc3ccccc3)c2)sc2c1CCCC2,0,True,0.33,2.26,0.17013050018242082,True,False
29,Cc1cccc(C)c1NC(=O)CNC(=O)C(C)NC(=O)c1ccc(Cl)s1,0,True,0.7,2.56,0.8746915659001114,True,True
30,O=C(O)c1ccc(CNC(=O)N2CCN(Cc3ccc(Cl)cc3)CC2)cc1,0,True,0.83,1.83,0.8503057611408191,True,True
31,Cc1ccc(S(=O)(=O)N2CCN(Cc3ccc(C(=O)Nc4cccnc4)cc3)CC2)cc1,0,True,0.62,1.99,0.9920687823348144,True,True
32,O=C(O)CC1(CNC(=O)c2cccc(F)n2)CC1,0,True,0.77,2.5,0.8059712714265101,True,True
33,COc1ccc(C(=O)Nc2cccc(C(=O)NC(CC(=O)O)c3ccc(C)cc3)c2)cc1,0,True,0.49,2.33,0.21085397368265357,True,False
34,CSC1OC(CO)C(O)C(O)C1OC(=O)C(C)(C)C,0,True,0.62,3.97,0.0969178647493314,True,False
35,COc1ccc(CNc2cc(NC(C)CO)ncn2)cc1,0,True,0.72,2.61,0.8653907293990015,True,True
36,CCc1cccc(CC)c1NC(=O)CNC(=O)COC(=O)c1ccccc1O,0,True,0.61,2.07,0.7424468719395818,True,True
37,Cc1ccc([N+](=O)[O-])c(NCCCC(N)C(C)O)c1,0,True,0.4,3.08,0.9182477747575187,False,True
38,CS(=O)(=O)C1(C(=O)N2CCN(S(=O)(=O)c3ccccc3)CC2)CCNCC1,0,True,0.72,2.58,0.986179226060629,True,True
39,N#Cc1c(NC(=O)CCc2cccc3ccccc23)sc2c1CCN(C(=O)CCN1CCCCC1)C2,0,True,0.49,2.52,0.8693053977760726,True,True
40,Cc1ccc(S(=O)(=O)N2CCN(Cc3ccc4c(c3)OCCO4)CC2)cc1C(=O)O,0,True,0.77,2.18,0.9745485479463806,True,True
41,CCOC(=O)C1CCCN(C(=O)N(CC(=O)O)C(C)C)C1,0,True,0.77,2.73,0.7346956651062413,True,True
42,COCc1ccc(C(=O)Nc2cc(OC)c(C(=O)O)cc2Cl)cc1,0,True,0.83,1.85,0.8302329090781051,True,True
43,COc1c(C)c(CC=C(C)CCC=C(C)CBr)c(OC)c2ccccc12,0,True,0.35,2.8,0.9996994861458994,True,True
44,O=C1OC2(CCN(Cc3ccc(F)cc3)CC2)CN1CCOc1ccc(F)cc1,0,True,0.74,2.75,0.9892889572191995,True,True
45,O=C(CN1CCN(Cc2ccccn2)CC1)Nc1ccc2c(c1)OCCO2,0,True,0.86,2.06,0.9754725668865709,False,True
46,CC1CN(C(=O)COc2ccc(Cl)cc2CNC(=O)NS(C)(=O)=O)C(C)CN1Cc1ccc(F)cc1,0,True,0.53,3.31,0.9916944344052201,False,True
47,O=C(O)C#Cc1c[nH]c(=O)c(C(=O)O)c1,0,True,0.54,2.84,0.46732019698093574,True,False
48,CCC(C(=O)Nc1cc(S(=O)(=O)Nc2ccc(OC)cc2)ccc1Cl)c1ccccc1,0,True,0.48,2.43,0.9892955094602007,True,True
49,C[N+](C)(C)c1nc(N2CCCCC2)sc1-c1ccnc(NC2CCCCC2)n1,0,True,0.75,2.94,0.40343279496776296,True,False
50,COC(=O)c1c(C)[nH]c(C(=O)NCC2CN3CCCC3CO2)c1C,0,True,0.8,3.28,0.7258633930174876,False,True
51,C[N+](C)(C)Cc1ncccc1OC(=O)c1ccccc1,0,True,0.63,2.29,0.10609748667792507,False,False
52,Cc1ccc(NC(=O)CSc2nnc(CCC(=O)[O-])c(=O)[nH]2)c(C)c1,0,True,0.67,2.85,0.15286470411672348,True,False
53,CCN(CC1CC1)C(=O)N(CC(=O)O)CC(=O)O,0,True,0.68,2.46,0.72715365582897,True,True
54,Cc1cc(NC(=O)C(N)CCC(=O)O)ccc1N1CCc2ccccc2C1,0,True,0.73,2.58,0.828094263807535,True,True
55,C=CCNc1cc(NCC2CCCCO2)ccc1C(=O)O,0,True,0.67,2.78,0.39117876003129304,True,False
56,CCC(C)N1CCN(C(=O)NCC(=O)O)CC1,0,True,0.74,2.55,0.862641515053105,True,True
57,CN(C)C(=O)c1ccc(Cc2ccccc2OC2CC(O)C(O)C(CO)C2)cc1,0,True,0.69,3.47,0.8623885049234534,True,True
58,Cc1ccc(N(CC(=O)O)C(=O)c2cncs2)cc1,0,True,0.93,2.37,0.7225478723069376,True,True
59,CC(C)(C)C(CC(=O)O)NC(=O)c1cc[nH]c(=O)c1,0,True,0.76,2.99,0.36165036425580177,True,False
60,COCC(C)N(C)C(=O)N(CC(=O)O)CC(=O)O,0,True,0.64,3.01,0.21906413831587424,True,False
61,Cc1ccc(N(C)c2cncc(CCl)n2)c(C)c1,0,True,0.79,2.54,0.9486923067649103,True,True
62,O=C(O)C(O)C1COCCN1C(=O)CN1C(=O)Cc2ccccc21,0,True,0.75,3.35,0.3527960035359229,True,False
63,O=C(O)CN(C(=O)N1CC(=O)NC(=O)C1)C1CCCC1,0,True,0.67,2.59,0.33225612028436813,True,False
64,C=C1CC(C(=O)NC(c2ccccc2)c2ccccc2)N(C(=O)O)C1,0,True,0.84,2.72,0.9863637644496523,True,True
65,C=C(C)C(=O)OOCCN=Cc1ccc(O)cc1,0,True,0.27,2.91,0.5626595809229648,True,True
66,COC(CNC(=O)N(C)CC(=O)NC(C)(C)C)CC(=O)O,0,True,0.61,3.0,0.6850519673669269,True,True
67,CC(C)(C)OC(=O)N1CC(Nc2ccc(C(N)=O)nn2)C(=O)C1(C)C,0,True,0.83,3.49,0.9970375760639775,True,True
68,CCC(Oc1ccc(C)cn1)C(=O)Nc1sc2c(c1C(N)=O)CCC(C(C)(C)C)C2,0,True,0.71,3.39,0.9297111679097245,True,True
69,O=[N+]([O-])c1ccc(N2CCNCC2)cc1,0,True,0.58,1.9,0.9905368525003765,True,True
70,Cc1cc(N2CCCCC2CCC(=O)O)ccc1[N+](=O)[O-],0,True,0.67,2.69,0.8849129310355821,True,True
71,CC1CCN(C(=O)NC(CCO)C(=O)O)CC1,0,True,0.66,2.54,0.35969237913783636,True,False
72,O=C(Nc1ccc(F)c(C(=O)O)c1)NC1CCN(Cc2ccccc2)CC1,0,True,0.75,1.91,0.6652036479991694,True,True
73,NC1CC2CCCC(C1)C2NC(=O)CCc1ncc(-c2ccccc2Cl)o1,0,True,0.81,3.99,0.998917249107148,True,True
74,Cc1cc(Nc2ncnc3ccc(N)cc23)c(C)cc1OCCC(=O)O,0,True,0.58,2.33,0.95975814028328,True,True
75,Cc1cc(C)c(C(=O)N2CC3COCC(C(=O)O)N3C2)cc1C,0,True,0.89,3.53,0.8320558102940648,True,True
76,O=C(NCC1CCCOC1)NC1CCC(C(=O)O)C1,0,True,0.71,3.23,0.19802898257271617,True,False
77,Cn1cnc(S(=O)(=O)NC(Cc2ccc(-c3cccc(NC(=O)NC4CC4)c3)cc2)C(=O)O)c1,0,True,0.37,2.9,0.20597935734823736,False,False
78,CC(C)CC(CNC(=O)c1ccncc1)C(=O)O,0,True,0.8,2.52,0.9000151508443941,True,True
79,CCNC(=O)NC(=O)CSc1nc(CC)cc(C)c1C(=O)O,0,True,0.69,2.43,0.2285658879085225,True,False
80,O=C(O)Cn1ncc(C=C2CN(C(C(=O)C3CC3)c3ccccc3F)CCC2S)n1,0,True,0.66,3.98,0.9641523199155292,False,True
81,CCC(CC)(CNC(=O)N(C)CCCO)C(=O)O,0,True,0.6,2.77,0.3770022376889324,False,False
82,Cc1ccc(OCC(=O)NN=Cc2ccc(OCC(=O)O)cc2)cc1,0,True,0.56,1.89,0.6549757920980138,True,True
83,COc1cccc(N)c1C(=O)NCCOCC(=O)O,0,True,0.48,2.13,0.301641429672027,True,False
84,Cc1ccc(N=C2NC(=O)C(=Cc3ccc(OCC(=O)O)cc3)S2)cc1,0,True,0.79,2.62,0.3354394991684445,True,False
85,O=C(O)COc1ccc2c(c1)CCN(Cc1ccc(-c3ccccc3)cc1)CC2,0,True,0.68,1.92,0.9872583039245012,True,True
86,COC(=O)C(Cc1c[nH]c2ccccc12)NC(=O)C(C)(C)N(C)C,0,True,0.79,2.83,0.9803172368263233,False,True
87,CCCOc1cccc(NC(=O)CC2SCC(C(=O)O)NC2=O)c1,0,True,0.69,3.06,0.3519099636175357,True,False
88,COC(=O)c1ccc(CNC(=O)C(C)N2C(=O)C(C)Oc3ccccc32)cc1,0,True,0.8,2.89,0.7843429983361803,True,True
89,O=C(O)CC(NC(=O)Nc1ccc(Cl)c(Cl)c1)C(=O)O,0,True,0.66,2.3,0.10900299570059746,False,False
90,Nc1ncc(-c2cccc(C(F)(F)F)c2)nc1C(=O)Nc1cnccc1C(=O)O,0,True,0.61,2.44,0.9660858887752355,True,True
91,COC(=O)CN(C(=O)Nc1ccc(C)c(S(=O)(=O)O)c1)C(C)C,0,True,0.62,2.26,0.07296625563466219,True,False
92,C#CCN(Cc1ccccc1)C(=O)C(C)Sc1cccc[n+]1[O-],0,True,0.35,3.13,0.5182832994312342,True,True
93,O=C(O)CCCC(=O)N1c2ccccc2NC2=CC(O)CC21,0,True,0.79,3.49,0.426877731992384,True,False
94,COc1cccc2c1OCC(CP(=O)(c1ccccc1)c1ccccc1)C2=O,0,True,0.62,3.13,0.28806583368797967,False,False
95,CC(=O)Nc1ccc(NC(=O)CCSc2c(=O)o[nH][n+]2-c2ccccc2)cc1,0,True,0.42,2.57,0.1461256565988588,False,False
96,CC(C)(C)N(C(=O)O)C(C=O)CC1CCCCN1,0,True,0.75,3.78,0.9096353614066142,True,True
97,COc1ccccc1C1C(C(=O)c2cccs2)=C(O)C(=O)N1c1ccc(C(=O)O)cc1,0,True,0.56,2.71,0.9281892605300872,True,True
98,CC1(CCNc2ncccc2Br)OCCO1,0,True,0.92,2.83,0.9672601115316212,True,True
99,CC1(C)CC(NC(=O)C(=O)O)CC(C)(C)N1,0,True,0.57,2.69,0.3416053251722463,True,False
100,CN1CCC(CNc2ccc(N)cc2S(N)(=O)=O)CC1,0,True,0.71,2.32,0.977205716965847,True,True
101,COc1cccc(C=C2C[NH+](C)CC(=Cc3cccc(OC)c3OC)C2=O)c1OC,0,True,0.74,3.24,0.9444986255611115,False,True
102,O=C(NCC(C(=O)O)C1CCOCC1)c1ccc(Cl)cc1,0,True,0.87,2.62,0.31059671397192745,True,False
103,COC(=O)CC(c1cc2c(cc1O)OCO2)c1cc2cc(OC)ccc2nc1N1CCOCC1,0,True,0.55,3.19,0.91422865592349,True,True
104,CC(C)(C)C(CCOC(=O)Cc1cccc(N)c1)CCC(=O)O,0,True,0.57,2.8,0.5439324617841009,True,True
105,C#CCN(CC(=O)O)CC(=O)Nc1ccc(CC#N)cc1,0,True,0.72,2.46,0.30583252101831926,False,False
106,O=C(O)CC(NCc1ccc2c(c1)CCO2)C(=O)O,0,True,0.7,2.57,0.6876213593203053,True,True
107,COc1nccnc1C(=O)NCC1OCC(CN2CCCCCC2)C1O,0,True,0.76,3.7,0.7478699543843894,True,True
108,C=CCOc1ccc(C=C2SC(=Nc3cccc(C(=O)O)c3)N(CC)C2=O)cc1,0,True,0.54,2.46,0.2606627190682743,True,False
109,CC[N+](CC)(CC)CC,0,True,0.51,2.91,0.08239519267633932,False,False
110,COc1ccc(C2C(C(=O)O)C(c3ccc4c(c3)OCO4)CN2CC(=O)Nc2c(C(C)C)cccc2C(C)C)cc1,0,True,0.33,3.57,0.7273073497031071,True,True
111,COc1cc2c(cc1OC)C1=NC(=O)C(C(C)C)N1C(SCC=Cc1ccccc1)=N2,0,True,0.65,3.41,0.9853291683087906,True,True
112,O=C(O)c1ccc(S(=O)(=O)NCC2CCCCCC2)o1,0,True,0.81,2.28,0.9690173110912478,True,True
113,O=C(O)c1ccc(C(=O)NC2CCCN(Cc3ccccc3)C2)nc1,0,True,0.87,2.39,0.6408893013145068,True,True
114,COC(=O)c1c(NC(=O)CN2CCN(Cc3ccccc3C)CC2)sc(C(N)=O)c1C,0,True,0.63,2.24,0.10217463842512331,False,False
115,COC1OC(C)C(C)C(O)C1NC(C)=O,0,True,0.68,3.75,0.29705032456502134,False,False
116,O=C(O)c1ccc(NCC(c2ccccc2Cl)N2CCOCC2)c([N+](=O)[O-])c1,0,True,0.54,2.71,0.22879013801194892,True,False
117,CCN(CC)CC[N+](CC)(CC)CC,0,True,0.54,2.85,0.017741357410126946,False,False
118,C=C(C)C(=O)O[N+]1(C2CCCCC2)CCC1,0,True,0.54,3.46,0.6988783139719403,False,True
119,C=C(C(=O)OC)C(C(=O)c1ccccc1)N(C(=O)OC)C(C)(C)C,0,True,0.47,3.12,0.9540999046772692,True,True
120,CCN1CCN(C(=O)NC(C(=O)O)C(C)C)CC1,0,True,0.77,2.4,0.7479667642278829,True,True
121,CCCc1cc(-c2ncc(-c3ccc(NS(=O)(=O)C(F)(F)F)c(Br)c3)[nH]2)ccn1,0,True,0.5,2.79,0.9998458048884115,True,True
122,CCC(CC)(C(C)c1ccccc1)C(CC)(C(=O)O)P(=O)(O)O,0,True,0.62,3.75,0.3690785684626481,False,False
123,CN(c1ccccc1)c1cc(NCc2ccccc2)ccc1S(=O)(=O)O,0,True,0.63,2.11,0.4415800678040619,True,False
124,C=CCOc1ccc(C[NH2+]CCCCC)cc1,0,True,0.52,3.11,0.9914013797219515,False,True
125,Cn1c(=O)n2c3ccccc3nc2c2ccc(C(=O)O)cc21,0,True,0.58,2.21,0.9884653402946663,True,True
126,CC1c2ccccc2-c2ccccc2N1C(=N)N(C)C,0,True,0.58,2.85,0.9907188897494245,True,True
127,O=C(O)CC1CCN(C(=O)NCc2ccc(CO)cc2)CC1,0,True,0.77,1.98,0.6044132061950931,True,True
128,Cc1ccc(NC(=O)CC(N)C(=O)O)cc1F,0,True,0.73,2.33,0.7082228752269664,True,True
129,CN(C)c1ccc2c(c1)Oc1cc(N(C)C)ccc1C2[P+](=O)O,0,True,0.87,3.53,0.11949650351638341,False,False
130,CC(C)(C)OC(=O)N1CC[N+](C)(CCO)CC1,0,True,0.73,2.85,0.03530427647254242,False,False
131,COc1ccc(C(CNC(=O)C(=O)Nc2ccc(C(=O)O)cc2)N2CCCC2)cc1,0,True,0.6,2.48,0.35421238066991356,True,False
132,Cc1nccc(OC2CCCC(C(=O)O)N2)n1,0,True,0.81,3.7,0.9111052181472734,True,True
133,O=C(O)c1ccc2c(c1)C(=O)N(c1cc([N+](=O)[O-])ccc1O)C2=O,0,True,0.5,2.19,0.9822109293650164,True,True
134,CCOC1CC(NC(=O)CCc2nccs2)(C(=O)O)C1(C)C,0,True,0.8,3.88,0.2194251743507053,False,False
135,COc1ccc(-c2nc(NC(=O)C(C)(C)S(=O)(=O)CC(=O)O)sc2C)cc1,0,True,0.72,2.56,0.47692298197987004,True,False
136,O=C(CSCCc1ccc(Cl)cc1)NC1(C(=O)O)CCSCC1,0,True,0.72,2.57,0.5541954726729958,True,True
137,CCCc1ccc(N(c2ccc(C=NNC(N)=S)cc2)C(C)C)cc1,0,True,0.44,2.41,0.8805844036243234,True,True
138,Cc1ccc(N(c2ccc(C)cc2)c2ccc(C(F)(F)F)cc2)cc1,0,True,0.51,1.81,0.9923769476949738,True,True
139,CN(CC(=O)O)CC1CN(C(=O)CSCc2ccccc2F)CCO1,0,True,0.74,2.88,0.6662899048994677,True,True
140,CC(C)(C)OC(=O)C1CCCn2c1nc(-c1ccc(C(=O)O)cc1)c2N,0,True,0.82,3.04,0.9497493636348712,True,True
141,O=S([O-])C1=Nc2ccccc2CC1,0,True,0.59,3.7,0.2974594391220875,False,False
142,COc1cc(C(C)OC(C)=O)ccc1OOC(=O)C=CC(=O)O,0,True,0.35,3.16,0.9503288383309324,True,True
143,Cc1ccccc1S(=O)(=O)NCCC1CCC(NC(=O)Nc2cccc(Cl)c2)C(CO)O1,0,True,0.46,3.32,0.3903390670847111,False,False
144,O=C(O)C(=O)Nc1sc2c(c1CO)CCN(CCc1ccccc1)C2,0,True,0.71,2.45,0.05449281111344939,False,False
145,CN(C)CC1CC(O)CN1c1ccc(N)cc1C(N)=O,0,True,0.67,3.28,0.9940958052315203,True,True
146,O=C(C[NH+]1CC(C(=O)[O-])C1)Nc1cccc(Cl)c1,0,True,0.7,3.61,0.385590370136347,True,False
147,CC(C)N1C(=O)c2ccc(C(=O)O)cc2OC1(C)c1ccc(O)cc1,0,True,0.9,3.06,0.8972031319417718,True,True
148,CC(C)(C)c1nc2ccccc2n1CCOCC(=O)O,0,True,0.85,2.2,0.9659560116319595,True,True
149,COCc1ccccc1NC(=O)CSc1nc(CC(=O)O)cs1,0,True,0.71,2.2,0.36874871894935546,True,False
150,COc1ccc(NC(=S)NC(=O)c2cccc(C)c2)c(OC)c1,0,True,0.84,1.8,0.9728403489659632,True,True
151,Cc1ccc(N(C)C(=O)CCS(=O)(=O)c2ccc3c(c2)NC(=O)CS3)cc1C,0,True,0.81,2.61,0.07587977502243226,True,False
152,Cc1ccc(C(=O)Nc2ccc3c(c2)CC(C(=O)O)N(C(=O)C2CCCO2)CC3)cc1,0,True,0.79,2.97,0.7653576546581268,True,True
153,C[N+]1(CCO)CCCC1,0,True,0.53,3.26,0.048146624358206935,False,False
154,CC(C)=CCn1c(N2CCCC(N)C2)nc2c1c(=O)n(Cc1cc(C)ccn1)c(=O)n2C,0,True,0.61,3.33,0.9997562889111046,True,True
155,Cc1cc(C)cc(C(=O)N2CCN(C(=O)C(=O)Nc3cc(C)no3)CC2)c1,0,True,0.81,2.41,0.974957097912662,True,True
156,c1ccc(P(c2ccccc2)c2ccccc2C2=NC3c4ccccc4CC3O2)cc1,0,True,0.43,3.47,0.9990059762865898,False,True
157,COc1ccc(NC(=O)C(C)OC(=O)CN2C(=O)C3CCCCC3C2=O)cc1,0,True,0.59,2.99,0.9297897307406149,True,True
158,CN(C)S(=O)(=O)c1cccc(NC(=O)COC(=O)Cn2cnnn2)c1,0,True,0.62,2.31,0.9802597614124134,True,True
159,Nc1cccc(OCC2CCN(Cc3ccccc3)CC2)c1,0,True,0.86,1.8,0.9289791581484269,True,True
160,CC(=O)Nc1cccc(NC(=O)c2ccccc2C(=O)Nc2cccc(O)c2)c1,0,True,0.53,1.87,0.8493554595552204,True,True
161,COCCOCC(=O)Nc1c(Cl)cccc1C(=O)O,0,True,0.74,2.0,0.33210406686925387,False,False
162,CC1CCCN1C(=O)COCC(=O)O,0,True,0.7,2.58,0.7732283318986565,True,True
163,C[N+](C)(C)CC(O)COC=O,0,True,0.43,3.78,0.01099151315505964,False,False
164,CC(C)(C)OC(=O)N1CCC(C(C)(C)C(O)c2cccc(NC(=O)c3ccc(CO)cc3)c2)CC1,0,True,0.53,3.0,0.5013428058517392,True,True
165,CC(NC(=O)c1cccc([N+](=O)[O-])c1Br)C(=O)NC1CC1,0,True,0.62,2.72,0.8410548603665803,True,True
166,CC1CCCCC1NC(=O)CSc1nnc(CC(C)c2ccccc2)o1,0,True,0.74,3.22,0.9987589533243454,True,True
167,Cn1cc(CCn2ccc(=O)nc2SCC(=O)O)cn1,0,True,0.61,2.63,0.7494290960636846,True,True
168,O=C(O)CC1CCN(C(=O)NC2CCS(=O)(=O)C2)CC1,0,True,0.77,2.8,0.2061098254631264,True,False
169,C=CCOC(=O)C1=C(C)NC(SCC(=O)NC2CCCCC2)=C(C#N)C1c1ccco1,0,True,0.47,3.24,0.3628520203466862,False,False
170,O=C(O)c1ccc(C(=O)Nc2cc(Cl)ccc2N2CCOCC2)o1,0,True,0.88,2.14,0.6563055113297915,True,True
171,COc1cc(C=CC(=O)NC(C)C(=O)O)cc(OC)c1OC,0,True,0.74,2.49,0.7985300317688394,True,True
172,O=C(O)C1CC1C(=O)N1CSCC1C(=O)NCC1CC1,0,True,0.75,3.57,0.26374698438525446,False,False
173,CCNC(=O)C(C)NC(=O)CNC(=O)c1ccc(C)cc1,0,True,0.71,2.19,0.9495775093490569,True,True
174,O=S(=O)(NC(Cc1ccccc1)C[N+](=O)[O-])c1cccs1,0,True,0.62,2.83,0.9493509492863884,True,True
175,CC1(C)Cc2cc(CN3CCN(Cc4ccc(Cl)cc4)CC3CCO)ccc2O1,0,True,0.77,2.88,0.9886451698937213,True,True
176,O=P(O)(O)CCc1ccc2c(c1)OCO2,0,True,0.76,2.36,0.34680358348678886,True,False
177,O=C(O)c1ccc(OCCCN2CCOCC2)cc1,0,True,0.79,1.72,0.6445952492803912,True,True
178,CCOc1ccccc1OCc1ccccc1C(=O)Nc1cccc(C(=O)O)c1,0,True,0.59,1.83,0.7085039593787068,True,True
179,O=C(O)CC1(NC(=O)C2CCCN(C(=O)c3ccc(Cl)cc3)C2)CCCC1,0,True,0.81,2.74,0.24055969541481015,False,False
180,CC(C)c1cc(C(=O)O)cc(N(CCBr)CCBr)n1,0,True,0.72,2.95,0.9613368972412664,True,True
181,CC(C)CNC(=O)CNS(=O)(=O)c1scnc1C(=O)O,0,True,0.64,2.73,0.3807094147728819,False,False
182,Cc1cc(C(=O)NC2(CC(=O)O)CCCCC2)n(C)n1,0,True,0.88,2.55,0.8377114120299723,True,True
183,O=C(O)CC(NC(=O)C1CCCCS1(=O)=O)C(=O)O,0,True,0.59,3.48,0.07857053208171305,True,False
184,COC(=O)C1=C(C)NC(C)=C(C(=O)O)C1c1cccc(OC)c1Cl,0,True,0.81,2.78,0.8410450545387573,False,True
185,O=C(O)C1CCCC1C(=O)Nc1ccc(OCC(F)(F)F)nc1,0,True,0.86,3.06,0.5110312254958873,True,True
186,O=C(NCC1CCCO1)C1CC(CN2CCOCC2)CN(Cc2ccc3ccccc3c2)C1,0,True,0.7,3.34,0.998774628991746,True,True
187,CC(NCCSc1ccccc1)C(=O)N1CCCC1,0,True,0.64,2.46,0.9867244209822097,True,True
188,CN1CCN(C(=O)c2ccc(CSc3ccccc3)cc2)C1=O,0,True,0.81,2.12,0.9877240590394413,True,True
189,CCCCc1ccc(N=Cc2ccc(OC)cc2[O-])cc1,0,True,0.76,2.57,0.8962023099980546,True,True
190,C[N+](C)(C)CC(O)CC(=O)O,0,True,0.55,3.16,0.009022227800862814,False,False
191,CCC1(COCOC2CCC(O)CC2)COC1,0,True,0.57,2.94,0.9568426113187615,False,True
192,COc1cnn(-c2ccc(F)cc2)c1C1CCN(Cc2ccc(C(=O)O)cc2)CC1,0,True,0.66,2.27,0.9964782909868735,True,True
193,CC#Cc1ccc(Cc2c(F)cc(C(N)=O)c3c2C2=C(C3)CC(C(C)(C)O)CC2)cn1,0,True,0.73,4.0,0.9846593524923544,True,True
194,CCOC(=O)c1c(N)sc(C(=O)NC)c1COC(=O)CCc1ccsc1,0,True,0.66,2.61,0.07825822223075951,False,False
195,COC(=O)C(Cc1cccc2ccccc12)NC(=O)C(OC)c1ccc(S(C)(=O)=O)cc1,0,True,0.52,2.94,0.9202161028251167,True,True
196,CN1C(=NC(=O)CSCC(=O)Nc2ccc(Br)cc2)SC2CS(=O)(=O)CC21,0,True,0.67,3.51,0.4353356330761535,True,False
197,Cc1cccc(C)c1OC1OC(CO)C(O)C(O)C1O,0,True,0.6,3.41,0.2932583928663052,False,False
198,CCCC(C)(NC(=O)N(CCO)C1CCCC1)C(=O)O,0,True,0.66,2.97,0.5439379919617892,False,True
199,O=C(CCCNC(=O)c1ccco1)NC(CCO)C(=O)O,0,True,0.46,2.55,0.1785195879603263,False,False
200,O=C(NCC1(C(=O)O)CCCC1)C1CCCC1O,0,True,0.7,3.32,0.659109180155816,True,True
201,CNC(=O)c1ccc(N)c(NCC2(C)CCCCC2)c1,0,True,0.74,2.36,0.8462790143861516,True,True
202,COc1ccc2c(c1)C(=O)N(C(C)(C)C(=O)N1CCN(C(=O)c3ccco3)CC1)C2,0,True,0.77,2.64,0.9748018437568848,True,True
